place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability
ChIJc_3XhBjBwjsRoKnn87VcvRI,Vinayak Super Market,18.5528276,73.8971323,3.9,15,78.0,0,10,Low,35100,Low
ChIJbzCwZj7BwjsRPeRWqo2GnO0,GANESH SUPER MARKET,18.5589862,73.918976,4.0,6,80.0,1,10,Low,36000,Low
ChIJqc4EQtHGwjsRQGHnNCuK2s8,Vaishnavi Super market,18.5862038,73.8963562,3.0,3,60.0,0,10,Low,27000,Low
ChIJnRNAUSzHwjsR8ENLK1WSQXY,Tulsi Super Shopee,18.5865916,73.8963009,4.1,14,82.0,1,10,Low,36900,Low
ChIJvaOzuEfBwjsRMFhMutigfH8,PEPE JEANS LONDON - PHOENIX MARKET CITY,18.56,73.91,4.4,55,88.0,1,10,Medium,95040,Low
ChIJRd3XKUTBwjsRbsDfbXTdloE,Just Casuals,18.5639009,73.91389699999999,4.6,2505,92.0,1,236,High,2344896,High
ChIJHcJsQEHBwjsRp_PVkQE2pA8,Zodiac Retail Store,18.562254,73.9166943,3.7,29,74.0,0,10,Medium,79920,Low
ChIJqRHmb0HBwjsRdx-r68bwVXc,Mufti,18.5620555,73.9175222,4.0,50,80.0,1,10,Medium,86400,Low
ChIJYzGOhEXBwjsROh07MBG1nB8,Raymond Made to Measure,18.5599,73.9131293,4.5,2,90.0,1,10,Low,97200,Low
ChIJQYDJIa7BwjsR0RAv286j2ck,Marks & Spencer,18.562934,73.9162563,4.2,856,84.0,1,73,High,662256,High
ChIJgdEVN0HBwjsRahwppiVWTV0,Bebe,18.561558,73.91665499999999,3.6,9,72.0,0,10,Low,77760,Low
ChIJEVpLuNrBwjsRsyp71gyvXCY,H&M,18.5620129,73.9161941,4.1,816,82.0,1,68,High,602208,High
ChIJM7BQEEHBwjsRSFb-r_t9pYE,PUMA Store,18.5626026,73.9167937,4.6,642,92.0,1,60,High,596160,High
ChIJBbYZ-xfBwjsRO-hFBJloiAw,Celio,18.5615491,73.9169675,4.4,112,88.0,1,10,High,95040,Low
ChIJrUEauTjBwjsR4lF8AB7VXEs,Meena Bazaar,18.562254,73.9166943,4.6,481,92.0,1,45,High,447119,Medium
ChIJj0-9a0HBwjsR54vd-fpAUGA,Forever New,18.562254,73.9166943,4.4,33,88.0,1,10,Medium,95040,Low
ChIJIfM5h4zO5zsRO3jWsftoAto,Scotch & Soda,18.5622408,73.9167107,4.7,155,94.0,1,14,High,142128,Low
ChIJHVU0R0HBwjsRZ8HTfWj8TAI,Being Human Store,18.562138,73.9167811,4.1,181,82.0,1,15,High,132840,Low
ChIJ0Xv8FUHBwjsRAIZEwgg0lDE,Kalanjali,18.5626361,73.9170834,4.3,3,86.0,1,10,Low,92880,Low
ChIJLyFPJ6DBwjsRwoMVRjuAn7A,Mothercare,18.5626638,73.9171247,4.7,213,94.0,1,20,High,203040,Medium
ChIJCxaTR0HBwjsRMHHtzm8tkAQ,Latin Quarters,18.5625786,73.9172037,3.8,36,76.0,0,10,Medium,82080,Low
ChIJs7iKvFfAwjsRHbFtIP2ercU,The Body Shop,18.5623947,73.91712369999999,4.0,84,80.0,1,10,Medium,86400,Low
ChIJfXa5oOrBwjsRdltclNGWzV0,Jockey Exclusive Store,18.56150659999999,73.9167798,4.9,1048,98.0,1,105,High,1111320,High
ChIJoZXMEUHBwjsRo5u69E5l_Js,Blackberrys,18.56131079999999,73.9167514,4.8,656,96.0,1,64,High,663552,High
ChIJbybOGkTBwjsR5yEJCAYXR9w,"Hunkemoller, Phoenix Marketcity, Pune",18.562102,73.91725199999999,4.5,62,90.0,1,10,Medium,97200,Low
ChIJa3Z2fV_BwjsRgKtfrMXmAck,Diesel Store - Pune,18.5610979,73.9167152,4.0,32,80.0,1,10,Medium,86400,Low
ChIJH1D6ekHBwjsRJqSXR_0Qlqw,Park Avenue,18.5618609,73.917202,4.8,226,96.0,1,22,High,228096,Medium
ChIJgz6bTEDBwjsRmgf6ZHbyIhw,BIBA,18.561398,73.91717940000001,3.5,20,70.0,0,10,Medium,75600,Low
ChIJ_R4aOUHBwjsRaRopOgs5xQs,AND Phoenix Market City,18.5614892,73.91728049999999,4.7,93,94.0,1,10,Medium,101520,Low
ChIJ7_80EEHBwjsRra-SDYQE_Dc,Hamleys,18.5611516,73.9172385,4.4,3746,88.0,1,338,High,3212352,High
ChIJ9WqicEHBwjsRk2Bi2T8VVjE,WOODLAND,18.5615107,73.9175759,3.8,86,76.0,0,10,Medium,82080,Low
ChIJ0xCPSkLBwjsRnHnDA13glBU,SHAKTI SPORTS & FITNESS ®,18.5609151,73.9198572,4.0,1478,80.0,1,121,High,1045440,High
ChIJz72XbEHBwjsRF5dQdF-8hYk,CeX,18.5620104,73.91676430000001,3.8,696,76.0,0,54,High,1108080,High
ChIJY0x1a0HBwjsRBdl_xezy-jA,The Bose Store,18.5625856,73.9170037,4.7,488,94.0,1,47,High,1192860,High
ChIJ9VG2IkfBwjsRbLaHHf1DXK4,HP World - Viman Nagar,18.5649614,73.9144999,4.4,458,88.0,1,41,High,974160,High
ChIJZVNSPUfBwjsR4HJtAFHK_48,Lenovo Exclusive Store - Absolute IT Solutions,18.565104,73.914655,4.6,1074,92.0,1,101,High,2508840,High
ChIJz-mjuEfBwjsRrSWdOOtSFFw,Dell Exclusive Store - Viman Nagar,18.5650675,73.9146873,4.7,1799,94.0,1,173,High,4390740,High
ChIJuUtN1j_BwjsRP54qUis2ZEg,NEW SAI CAR DECOR AND ACCESSORIES,18.5576144,73.9100212,4.8,961,96.0,1,94,High,2436480,High
ChIJWf0UQcHBwjsRCz3M2Db9ZYA,Croma - Phoenix Marketcity,18.5624281,73.916523,4.2,5722,84.0,1,493,High,11181240,High
ChIJVVVVhXvBwjsR1sR4q93jb90,"INVENT SYSTEM | Printer & Laptop Sales & Service,Cartridge Refilling |",18.5605399,73.9215729,4.9,256,98.0,1,25,High,661500,High
ChIJoa45LkLBwjsRiU70Cse_CxU,DNA Computers,18.5606837,73.9189993,4.7,1614,94.0,1,155,High,3933900,High
ChIJvbOJvELBwjsRQlk2_PIjOhU,Wolfhead Photography Service,18.5596997,73.923288,4.9,409,98.0,1,41,High,1084860,High
ChIJj4f4BmnBwjsRQ5oCh0dS-NM,PC Solutions,18.5553405,73.920763,4.5,31,90.0,1,10,Medium,243000,Medium
ChIJr_gmu13BwjsRcjfXqTf0Zow,MoHAN ENTERPRISES,18.5603604,73.9263893,3.9,96,78.0,0,10,Medium,210600,Medium
ChIJG-HNc8jGwjsRgJ1zIc1M0cg,Genesoft Infotech Pvt. Ltd.,18.5915797,73.91061110000001,5.0,3,100.0,1,10,Low,270000,Medium
ChIJj5aKbEHBwjsRnsMzn-r2Trk,Reliance Digital,18.5617582,73.9164606,4.6,8155,92.0,1,770,High,19126800,High
ChIJo2LXXkvBwjsRk4GlHbhTk8Q,iStore,18.561732,73.916906,3.5,159,70.0,0,11,High,207900,Medium
ChIJ72Zg-17BwjsRMqXE-GSWTls,Arihant Car Accessories,18.5608665,73.91864269999999,4.0,402,80.0,1,33,High,712800,High
ChIJX1Ew5znBwjsRa5xHMG18Yvo,Maharashtra Electronics Corporation,18.5686084,73.907461,4.6,1063,92.0,1,100,High,2484000,High
ChIJQ3RNddDBwjsRqzWG2YsmLyY,MIOROSOFT COMPUTERS,18.5704016,73.9043246,5.0,6,100.0,1,10,Low,270000,Medium
ChIJf2_xiwzBwjsRvSrjE_fWspw,KHAN XEROX,18.5704036,73.9044815,5.0,4,100.0,1,10,Low,270000,Medium
ChIJQc3nzWS_wjsRv0lSkSZe7cg,Smart Homes Pune,18.564044,73.905934,5.0,10,100.0,1,10,Low,270000,Medium
ChIJmbz2yDnBwjsR6Pbqm3JuAoI,Advanced Music Labs,18.5676528,73.9089142,5.0,4,100.0,1,10,Low,270000,Medium
ChIJW8auEBnBwjsRgMnWb8BMlGU,MOBILE CARE,18.5662503,73.90876860000002,5.0,113,100.0,1,11,High,297000,Medium
ChIJrywypZPBwjsR04FtNzAUL9s,Game Dome,18.5692458,73.91123600000002,4.6,342,92.0,1,32,High,794879,High
ChIJmRpuxFnBwjsRUTsnI82C914,Samsung Experience Store - RR Communication - Viman Nagar,18.575701,73.907601,4.7,12,94.0,1,10,Low,253800,Medium
ChIJ9yrVPSTBwjsRxiDNfAO6Xek,KN Photo Studio,18.5617829,73.8982183,4.9,136,98.0,1,13,High,343980,Medium
ChIJuWPrVUrBwjsRwXRRyVoWp7w,Smart Addiction,18.5636128,73.894982,4.8,41,96.0,1,10,Medium,259200,Medium
ChIJ6aRKm_HHwjsRcRCTe3x_mwQ,Neerja Computers,18.574972,73.89523969999999,5.0,2,100.0,1,10,Low,270000,Medium
ChIJy3tKK43BwjsRzQEevRh2e-4,Croma - Aero Mall (Vimannagar),18.5778375,73.90789509999999,4.8,2084,96.0,1,205,High,5313600,High
ChIJX0R4Vz7BwjsRf-Re2ONNcrM,Stunning Creation,18.5612928,73.8956924,5.0,34,100.0,1,10,Medium,270000,Medium
ChIJqYNWfxHBwjsR8t2CQA-1dqI,New Mobile Cover House,18.5679363,73.9144572,4.8,230,96.0,1,22,High,570240,High
ChIJ-yeYIkfBwjsR0BCKruUues4,Viman Nagar Electrical & Hardware Store,18.56549159999999,73.9146174,3.0,6,60.0,0,10,Low,162000,Low
ChIJQW5jRLbBwjsR-IJG1QEoZeM,YK LAPTOP SERVICE CENTER,18.5760448,73.89379269999999,4.7,49,94.0,1,10,Medium,253800,Medium
ChIJq6rmggbAwjsRHgdoAmNF8ZA,SYNKOM Technologies Pvt. Ltd.,18.5611902,73.91234659999999,4.9,16,98.0,1,10,Low,264600,Medium
ChIJf2syfO3DwjsRAAAA0FqfIVY,Pratiksha Corporation,18.5731644,73.95741629999999,3.7,2443,74.0,0,185,High,616050,High
ChIJ1QVuJFzBwjsRHyCa3xoJrBU,Phone Zone Plus,18.5620769,73.93127609999999,3.4,40,68.0,0,10,Medium,30599,Low
ChIJVVVVVeXBwjsRfW2_pWg2NSw,Chandan Marbles - Best Italian Marbles supplier in Pune,18.565791,73.94471089999999,4.1,241,82.0,1,20,High,73800,Low
ChIJkSXEkF3BwjsRP3WaqE-inHQ,Choudhari Opticians,18.560106,73.9279159,4.8,177,96.0,1,17,High,73440,Low
ChIJAQAAkF_BwjsR_PDeAb0Qhgk,MARVEL SEWING MACHINE CO,18.559046,73.9314906,4.4,43,88.0,1,10,Medium,39600,Low
ChIJN5yFkV3BwjsR5ypfTaRMBng,Alankar Jewellerys,18.5600022,73.9282704,4.3,7,86.0,1,10,Low,619200,High
ChIJAQAAkF_BwjsRooLM4r_UGvM,Asia SS Industries- Commercial Kitchen Equipment Manufacturer and Supplier,18.5551177,73.9282262,4.4,66,88.0,1,10,Medium,39600,Low
ChIJK5z3iObDwjsRUVI3Q85ayOA,CHANDAN LIVING & INTERIOR,18.5653833,73.9445473,3.7,48,74.0,0,10,Medium,199800,Low
ChIJxTB2W17BwjsRm5VszrOYdAs,New (Army Cloth Stores),18.561933,73.932076,3.4,13,68.0,0,10,Low,73440,Low
ChIJq_nYZGfBwjsR3d7DkRrtiGA,Shubham Medical & General Store,18.5585606,73.9279574,5.0,2,100.0,1,10,Low,22500,Low
ChIJ32sVkF7BwjsRK10UzZUtg8c,Paramount Engineers,18.5630022,73.934466,3.8,17,76.0,0,10,Low,205200,Medium
ChIJXTZrN9_DwjsRRNL2irvt9mc,Excel battery,18.56057999999999,73.928203,4.4,44,88.0,1,10,Medium,39600,Low
ChIJWTF04ujDwjsRuWrG77RWwlg,"EMA Rubber Industries, Pune",18.5646975,73.950074,4.5,10,90.0,1,10,Low,40500,Low
ChIJDT7ND1_BwjsR78KcJWSY5rs,Super Shoes,18.5630355,73.93425479999999,4.2,26,84.0,1,10,Medium,37800,Low
ChIJIZMbCIHBwjsRGoMcV7GGsqU,"Prestige Xclusive - Kharadi, Pune",18.5629162,73.9356971,4.3,291,86.0,1,25,High,96750,Low
ChIJfYGv-F7BwjsRj27q-CK_wEk,Shree Amrut Jewellers,18.562414,73.932631,5.0,1,100.0,1,10,Low,720000,High
ChIJIQ-VV17BwjsRq-VE1J09gqk,Reva Fashion,18.5621401,73.9324784,3.3,59,66.0,0,10,Medium,71279,Low
ChIJV8-BV17BwjsR0xvqsav7OkQ,Kwality Department,18.5621501,73.932321,4.5,13,90.0,1,10,Low,40500,Low
ChIJPyoThF7BwjsRPrdnreKm_3I,New Aadesh Creation,18.5627852,73.93052519999999,4.1,64,82.0,1,10,Medium,36900,Low
ChIJ1fxoZF7BwjsRrBNQz3_-UYM,MANIK MOBILE SHOPEE CHANDAN NAGAR BRANCH,18.562061,73.9313196,4.7,1298,94.0,1,125,High,528750,High
ChIJ_d-2EdjDwjsR9750jOZs5u0,POWER PLUS BATTERY SOLUTION,18.5626976,73.9297673,4.6,68,92.0,1,10,Medium,41400,Low
ChIJIViK_ODDwjsR8yaJqWcs3YA,Hans Travels,18.5628915,73.9399834,2.5,118,50.0,0,10,High,22500,Low
ChIJjVCzL1zBwjsRWD3uoZPufwk,Rupsha Electricals,18.562373,73.92908299999999,4.6,13,92.0,1,10,Low,41400,Low
ChIJtwsAZ-DDwjsR2-cyxSz-AKQ,Bridgestone Select - New Yash Tyres,18.5611546,73.93817609999999,4.5,1169,90.0,1,108,High,437400,Medium
ChIJnVHCdmDBwjsRtQdhnNg5y00,Shri Ganesh Traders,18.5599887,73.93297679999999,4.2,17,84.0,1,10,Low,37800,Low
ChIJR2N3rV3BwjsRc_Uk2dFVbL8,CottonKing,18.5619571,73.9278686,4.1,183,82.0,1,15,High,132840,Low
ChIJqXNbDvHBwjsRWqEZ3oPGKd8,Pooja Sanitary,18.5599749,73.93812559999999,4.0,64,80.0,1,10,Medium,36000,Low
ChIJ83iwHF7BwjsRTHnULA8j7Qs,Mahadev Sales & Service,18.5595582,73.9316266,3.8,15,76.0,0,10,Low,34200,Low
ChIJKwKRHl7BwjsR4WbqqHJGKUM,enZone: L&T E&A - Yash Electricals,18.559617,73.931264,4.1,68,82.0,1,10,Medium,36900,Low
ChIJw2RGPl7BwjsR_tKTaUfIbzE,cstattoo,18.5595264,73.9315417,4.8,284,96.0,1,28,High,120960,Low
ChIJCa65vF3BwjsRiBATGZNCyqE,J B Traders,18.5608505,73.928213,4.4,9,88.0,1,10,Low,39600,Low
ChIJ8XKWD8bDwjsR16uBDrsHQ6w,"Maruti Suzuki Service, Chandan Nagar",18.5613278,73.9274969,4.0,975,80.0,1,80,High,288000,Medium
ChIJK1Mw09_DwjsR2gukKg9B-9Y,Supreet Enterprises,18.5595618,73.9387429,2.5,2,50.0,0,10,Low,22500,Low
ChIJk_JiUmHBwjsR-BKxT-_xdjE,"WS Bakers, Kharadi",18.5596537,73.9391973,2.5,57,50.0,0,10,Medium,6750,Low
ChIJwVSS2N_DwjsRi7VOaaAhiX4,VED PVC PANNEL & A V ENTERPRISES,18.5591124,73.9380245,4.2,30,84.0,1,10,Medium,37800,Low
ChIJf4-S7l3BwjsRqLet6YTSTdU,Daso Collection - School Uniform Shop,18.5601731,73.9283082,4.5,40,90.0,1,10,Medium,97200,Low
ChIJm82cdObDwjsRPYd1ps6sxyM,"Ajmera Tyres,Kharadi,Pune",18.5661459,73.9450544,4.6,1690,92.0,1,159,High,658260,High
ChIJKVcto2DBwjsR6gT0u-Z5roo,Sai Tailors,18.5585087,73.9312376,3.8,148,76.0,0,11,High,90288,Low
ChIJHY-ld-bDwjsR-pB4LPWlQ4I,Vishal Enterprises(Banana Furniture& Furnishing),18.5664279,73.9456345,4.1,74,82.0,1,10,Medium,36900,Low
ChIJFfDziejDwjsR-puxpppAJAI,Amir Chicken Center,18.5635458,73.94917070000001,3.3,10,66.0,0,10,Low,23759,Low
ChIJS--miF3BwjsRelt7UoVwq5s,Chandukaka Saraf & Sons Pvt. Ltd - Chandan Nagar,18.55938,73.927916,4.6,3680,92.0,1,347,High,22985280,High
ChIJJxmQ8sLDwjsRJZDzEF3io5k,Fortune Plaza,18.5594996,73.9501112,4.1,28,82.0,1,10,Medium,36900,Low
ChIJJ5Ps5l7BwjsR-_DJlByy2-4,Pathare Complex,18.5627935,73.9325899,3.8,717,76.0,0,55,High,188100,Low
ChIJr1YNCt_DwjsRkx0ZnKBF9ec,TRENDS,18.5626966,73.9372298,3.5,61,70.0,0,10,Medium,75600,Low
ChIJlf07thnBwjsRAU4ZQYnjr7A,Tamboli Bangles store,18.5620861,73.93317979999999,3.5,2,70.0,0,10,Low,31499,Low
ChIJ3w0xCh7BwjsREGUzpiogMKU,RCM Wonder World,18.5593682,73.9326562,4.3,14,86.0,1,10,Low,38700,Low
ChIJaSi1IGPBwjsRMuNDGLkMPhU,ENIGMA ENTERPRISES,18.5595371,73.931553,2.1,26,42.0,0,10,Medium,18900,Low
ChIJn90PpGDBwjsRoIpjgncb2-I,Style Diva,18.5589592,73.9311621,4.0,57,80.0,1,10,Medium,86400,Low
ChIJmcKADADDwjsRBNWt3ASSt0w,Gadi karkhana,18.5776841,73.941057,5.0,1,100.0,1,10,Low,45000,Low
ChIJG3ZFbczBwjsRkHfDyyNJSYg,Sangharsh the parfect mens wear,18.5575508,73.9280653,4.1,9,82.0,1,10,Low,36900,Low
ChIJl_ROFd_DwjsR52hS_en21Qk,Louis Philippe Outlet,18.5563265,73.9375422,3.9,230,78.0,0,18,High,151632,Low
ChIJ6-1pd5XBwjsRDWzFSmef6aA,New Fashion Zone,18.5568686,73.9259474,4.7,87,94.0,1,10,Medium,101520,Low
ChIJmdbiJenDwjsR0O1oGmT_o6s,Spykar,18.5540922,73.9371142,4.2,29,84.0,1,10,Medium,90720,Low
ChIJRYEpAcfDwjsRT3s3NLKVNUI,TRENDS,18.55294,73.93601,1.0,2,20.0,0,10,Low,21600,Low
ChIJKbQ32NvDwjsRCHKXSh41tT8,Dynamic reality,18.5590728,73.94807949999999,4.5,2,90.0,1,10,Low,40500,Low
ChIJXYBmDQDDwjsRbLFkri4IBsY,Imm,18.5604719,73.9494165,5.0,1,100.0,1,10,Low,45000,Low
ChIJFy7FZ3jBwjsRl697KG8jUkA,India Shopee Mi Lifestyle,18.5516901,73.9356648,4.1,11,82.0,1,10,Low,36900,Low
ChIJ14YqiNjDwjsRLBnTkzTFI7U,Surendra Pathare Shopping Zone,18.5513176,73.93682090000001,4.2,5,84.0,1,10,Low,37800,Low
ChIJzXjv42XBwjsR2hnWri-hrPY,Pavan Verities,18.5527937,73.92527179999999,3.6,5,72.0,0,10,Low,32400,Low
ChIJa4RmwcPDwjsRS1MwVSRmsIE,Global Highstreet,18.5572823,73.9522234,4.3,61,86.0,1,10,Medium,38700,Low
ChIJl6Uh6KfGwjsRNzZEeCMPtiY,K Mart,18.59516,73.934476,3.5,110,70.0,0,10,High,31499,Low
ChIJaVIqLH_BwjsRHoQREXPnc3I,Shree Sainath Supplier,18.5629567,73.93310699999999,5.0,1,100.0,1,10,Low,45000,Low
ChIJRQvw4rLDwjsRnOHFWStix1c,Vivek Super Market,18.5633743,73.9382226,5.0,1,100.0,1,10,Low,45000,Low
ChIJwwzxVl7BwjsR5-zuWq9UHCI,Prasad super market,18.5621393,73.93254929999999,2.7,3,54.0,0,10,Low,24300,Low
ChIJqX94Xl7BwjsRYdyCrRfUXxg,Rangoli Super Shopee,18.5619408,73.9317219,1.0,1,20.0,0,10,Low,9000,Low
ChIJr8NiAlvBwjsR7Nnsx4Z7HKk,9 BRD Canteen,18.5675699,73.92662109999999,4.4,346,88.0,1,31,High,122760,Low
ChIJVZNeRivBwjsRAjYQWJyK2c8,Maitri Enterprises,18.5621798,73.9306111,4.7,51,94.0,1,10,Medium,42300,Low
ChIJJ-aDaF7BwjsRU57S4wVEVbM,Swami Samarth Super Market,18.5615508,73.9313685,5.0,2,100.0,1,10,Low,45000,Low
ChIJHXI6H0zDwjsRPg_u7_b3Q_I,RAHUL ENTERPRISES,18.5626973,73.9395886,3.0,1,60.0,0,10,Low,27000,Low
ChIJc5oVBFbHwjsRtcvB3cyiJcY,Purabji Super Market,18.562669,73.9280198,5.0,3,100.0,1,10,Low,45000,Low
ChIJpbESBuDDwjsRyunXBoBawdA,Ganesh Traders,18.5601515,73.9365614,4.8,8,96.0,1,10,Low,43200,Low
ChIJ_fj6L07DwjsRKrVsy_qOhTQ,Takavane Store,18.5652789,73.9443628,3.6,5,72.0,0,10,Low,32400,Low
ChIJx0FQ3FDBwjsRrqQmdy7CjHI,Paras Super Market,18.5586784,73.9316076,3.3,7,66.0,0,10,Low,29699,Low
ChIJW0RG-7XBwjsRAMJDYbq9bz8,Ganesh Market,18.5573996,73.9349208,4.0,4,80.0,1,10,Low,36000,Low
ChIJGfZ7ILrDwjsRNtmEY53ZN3A,Paridhi Supermarket,18.5582136,73.9404958,5.0,3,100.0,1,10,Low,45000,Low
ChIJY4MWTqLBwjsRp0xcNTI3HIA,Dnyaneshwari Puja Bhandar,18.5571319,73.9300033,5.0,3,100.0,1,10,Low,45000,Low
ChIJqx5rqWHBwjsRAAAA0OLFgk0,Vishal Food Products,18.5562315,73.9333085,4.8,4,96.0,1,10,Low,43200,Low
ChIJPfojpj_DwjsRRmqpXINnN0Y,RAM SUPER MARKET,18.5575768,73.9407493,5.0,1,100.0,1,10,Low,45000,Low
ChIJ3wBQDMrDwjsRe-EaCB9tSEo,MANSHI SUPER MARKET,18.55776,73.94126729999999,3.3,4,66.0,0,10,Low,29699,Low
ChIJIWd_3LTDwjsRb9oTqCrwx-w,SHREE PURABJI SUPER MARKET,18.5576481,73.94149999999999,5.0,1,100.0,1,10,Low,45000,Low
ChIJlXAFWvHDwjsRmoPOstahFBU,BARAMATI AGRO,18.5808968,73.9396761,4.6,7,92.0,1,10,Low,41400,Low
ChIJocuNCmfBwjsR8yYwlAG9qgg,Deep Super Market,18.5574275,73.9271756,4.0,215,80.0,1,17,High,61200,Low
ChIJNSAN3irDwjsR6OFiNUQ6swQ,Devidas Super Market,18.5603809,73.9454904,5.0,2,100.0,1,10,Low,45000,Low
ChIJM1YsZ6jDwjsRJ_gMCM5-iVc,Trimurti Mini Market,18.5552597,73.93641989999999,4.6,7,92.0,1,10,Low,41400,Low
ChIJD3p5RF3BwjsRPHDiTN2rCTw,Hariom Enterprises,18.5580294,73.92496799999999,3.8,29,76.0,0,10,Medium,34200,Low
ChIJOb_0-2bBwjsRPo_k55LNkBw,Prashant Provision Stores,18.5558011,73.927607,4.3,15,86.0,1,10,Low,38700,Low
ChIJvaN4pWHBwjsR9bAU0oG_N7E,Krushna Trading Company Wholsaler,18.5543086,73.9353148,4.0,101,80.0,1,10,High,36000,Low
ChIJ70fHzujDwjsRITPDtZbo8Ug,Bhima Shankar Super Market,18.5663287,73.9496293,4.2,28,84.0,1,10,Medium,37800,Low
ChIJ-6bYYejDwjsRrr-acL0i_cw,Sangam Super Market,18.56377,73.948945,1.0,1,20.0,0,10,Low,9000,Low
ChIJm6cDtGfBwjsRsj6fCfVgg6M,Bhaji Market,18.5563493,73.9260194,4.0,28,80.0,1,10,Medium,36000,Low
ChIJbwDeqNfDwjsRBNKnutJITTE,Shiv Shankar Super Market,18.55607479999999,73.94266990000001,4.0,4,80.0,1,10,Low,36000,Low
ChIJOQgwlmfBwjsRZ2QHmy6sbiI,Chaurasia Namkin(Rahul Enterprises),18.5560504,73.9257447,4.0,8,80.0,1,10,Low,36000,Low
ChIJZZGc5ejDwjsRHeP9Jga_3W8,Bajarang Super Market,18.5649596,73.9499094,4.0,2,80.0,1,10,Low,36000,Low
ChIJM0Rn9ujDwjsRiDZfY6o5RCE,Hi Choice Fresh Mart Kharadi,18.5639434,73.94964039999999,3.9,307,78.0,0,24,High,84240,Low
ChIJO_6FXwjBwjsRShxnCG86HB8,CHANDRAIE GENERAL STORES,18.554622,73.92740669999999,4.3,7,86.0,1,10,Low,38700,Low
ChIJGUl89dLBwjsRBAjxktHA9cw,TPMkart Pvt Ltd,18.5535146,73.9285235,4.6,8,92.0,1,10,Low,41400,Low
ChIJERImNOnDwjsR9KMpTX26umc,BALAJI FRESH MART,18.5665901,73.9518811,5.0,5,100.0,1,10,Low,45000,Low
ChIJhc6MmsLDwjsRTOFv6SVKb5g,Shubham Super Market,18.5603564,73.9497897,3.4,5,68.0,0,10,Low,30599,Low
ChIJkf3ELnTBwjsRk0t20Bm7xqI,Bachat Bazaar - best grocery shop,18.55636209999999,73.9213522,4.7,20,94.0,1,10,Medium,42300,Low
ChIJwVOtD0PBwjsReihgsEgjiTM,SR 27 rent Dresses,18.5621081,73.9218095,3.7,148,74.0,0,11,High,87912,Low
ChIJL5bJHPLDwjsRB34TQG_r54I,Embroidery Work,18.567187,73.94984769999999,4.5,52,90.0,1,10,Medium,97200,Low
ChIJWRxUWZ_BwjsRLpkoKJhvB6g,Lapilab Laptop Service Center,18.5630594,73.93366259999999,4.7,543,94.0,1,52,High,1319760,High
ChIJfUKFf9nDwjsRmm3POYwL1VA,"Innovative AV - Home Theatre | Home Interior | Best Interior Designer in Kharadi, Pune",18.563486,73.93786539999999,4.9,33,98.0,1,10,Medium,264600,Medium
ChIJwZlR8l7BwjsRhIfxc8IqSu0,VIJAY SALES - CHANDAN NAGAR,18.5627157,73.9317538,4.7,22272,94.0,1,2150,High,54567000,High
ChIJo8f9-nHDwjsRXuaQ8eQmPcA,Samsung SmartPlaza - Pravin Agencies Pvt Ltd,18.5626905,73.9377145,5.0,12,100.0,1,10,Low,270000,Medium
ChIJFX4FS-DDwjsRucr5nrzSGZg,Pravin Agencies - Kharadi,18.5626771,73.9376994,3.9,119,78.0,0,10,High,210600,Medium
ChIJu0vjWF7BwjsRDZ0xIWpylyo,Karva Enterprises,18.5621574,73.93216869999999,2.5,4,50.0,0,10,Low,135000,Low
ChIJBfG5Zl7BwjsRAAAA0HwSCl0,Nagesh Shinde Mobile Shop,18.5621324,73.9313437,1.0,1,20.0,0,10,Low,54000,Low
ChIJAeF7TlzBwjsRzYLhd3Urtpo,Moonlight Foto Express,18.5626827,73.92957419999999,3.0,31,60.0,0,10,Medium,162000,Low
ChIJB8Nl2enBwjsRdMb-vc0UucU,NM Next Minute Mobile & Laptop Service Center,18.5618519,73.93097070000002,5.0,1357,100.0,1,139,High,3753000,High
ChIJEWE_qtHDwjsRSDw9gSCQOdc,BESECURE SOLUTIONS CCTV,18.56161209999999,73.9310923,4.9,81,98.0,1,10,Medium,264600,Medium
ChIJF9A-rmnBwjsREb6p666V5Qs,Nayonika Transport,18.5616001,73.9382299,5.0,1,100.0,1,10,Low,270000,Medium
ChIJb-eKM1zBwjsRymksttZrOyM,Sairaj Computer Solution,18.5624542,73.9290771,5.0,8,100.0,1,10,Low,270000,Medium
ChIJNRmRwNvDwjsRC5boLxo4kgY,Computer World,18.5610215,73.93135459999999,4.7,277,94.0,1,26,High,659880,High
ChIJS4v-6RDBwjsRK4Tq_VjDpGo,SS MOBILE,18.5610533,73.9311057,4.9,1027,98.0,1,103,High,2725380,High
ChIJVYRufw3BwjsR7tczKvGZVxY,Maruti Enterprise - Electronics Store in Chandan Nagar | Pune,18.5608752,73.9312358,4.4,13,88.0,1,10,Low,237600,Medium
ChIJgdlVEmfBwjsRUSbTKczIClU,Indra Electronics,18.5608233,73.9311956,5.0,6,100.0,1,10,Low,270000,Medium
ChIJX1_uY-DDwjsRZfUDwXKVYVc,Mahadev electronics,18.5610373,73.9386112,4.9,398,98.0,1,40,High,1058400,High
ChIJSzaj0eHDwjsR-y4_AEWjYgQ,Bosch Car Service,18.5631791,73.9418396,3.9,80,78.0,0,10,Medium,210600,Medium
ChIJuQr8-6C5wjsR6V7Fq2G6ZpA,GARWARE DG POWER,18.6146437,73.720349,2.3,3,46.0,0,10,Low,20700,Low
