cell_id,center_lat,center_lon,location_score,monthly_revenue,success_label,daily_footfall,profitability
cell_1763,18.623606486470138,73.83250150440765,82,1045719,1,455,Very High
cell_1764,18.627862816810026,73.83250150440765,62,718004,0,373,Very High
cell_1765,18.632119040571702,73.83250150440765,82,945317,1,644,Very High
cell_1766,18.636375157734367,73.83250150440765,82,876409,1,411,Very High
cell_1767,18.6406311682772,73.83250150440765,72,723488,0,594,Very High
cell_1768,18.644887072179383,73.83250150440765,52,635650,0,257,Very High
cell_1769,18.649142869420114,73.83250150440765,77,810491,1,479,Very High
cell_1770,18.402130961377015,73.83699308082824,80,1021145,1,804,Very High
cell_1771,18.406392805025355,73.83699308082824,80,958016,1,464,Very High
cell_1772,18.41065454318197,73.83699308082824,77,1026765,1,423,Very High
cell_1773,18.41491617582589,73.83699308082824,77,931540,1,531,Very High
cell_1774,18.41917770293615,73.83699308082824,72,703422,1,415,Very High
cell_1775,18.423439124491793,73.83699308082824,57,887129,0,375,Very High
cell_1776,18.427700440471853,73.83699308082824,62,849888,1,385,Very High
cell_1777,18.431961650855385,73.83699308082824,72,1114084,1,398,Very High
cell_1778,18.43622275562143,73.83699308082824,85,1278506,0,499,Very High
cell_1779,18.440483754749042,73.83699308082824,82,1184095,1,348,Very High
cell_1780,18.444744648217274,73.83699308082824,82,992444,0,527,Very High
cell_1781,18.449005436005177,73.83699308082824,62,1096591,0,522,Very High
cell_1782,18.45326611809182,73.83699308082824,62,879557,0,417,Very High
cell_1783,18.457526694456252,73.83699308082824,82,1208392,0,456,Very High
cell_1784,18.46178716507755,73.83699308082824,57,921747,1,352,Very High
cell_1785,18.466047529934773,73.83699308082824,72,813206,0,505,Very High
cell_1786,18.470307789007,73.83699308082824,70,848962,1,349,Very High
cell_1787,18.47456794227329,73.83699308082824,75,924829,1,727,Very High
cell_1788,18.478827989712737,73.83699308082824,85,1150774,1,608,Very High
cell_1789,18.483087931304407,73.83699308082824,85,985770,1,558,Very High
cell_1790,18.487347767027387,73.83699308082824,90,990750,1,430,Very High
cell_1791,18.49160749686076,73.83699308082824,87,1044613,1,648,Very High
cell_1792,18.49586712078362,73.83699308082824,77,903510,1,540,Very High
cell_1793,18.500126638775043,73.83699308082824,87,961863,1,459,Very High
cell_1794,18.504386050814137,73.83699308082824,82,729565,0,537,Very High
cell_1795,18.508645356879995,73.83699308082824,87,837895,1,553,Very High
cell_1796,18.51290455695171,73.83699308082824,77,978556,1,463,Very High
cell_1797,18.51716365100839,73.83699308082824,67,817064,1,352,Very High
cell_1798,18.521422639029137,73.83699308082824,87,1005068,0,606,Very High
cell_1799,18.52568152099306,73.83699308082824,77,707222,1,553,Very High
cell_1800,18.529940296879264,73.83699308082824,67,759620,0,647,Very High
cell_1801,18.53419896666687,73.83699308082824,87,1087254,1,419,Very High
cell_1802,18.538457530335,73.83699308082824,87,1163016,1,558,Very High
cell_1803,18.542715987862753,73.83699308082824,87,981390,1,578,Very High
cell_1804,18.54697433922927,73.83699308082824,77,1142870,1,551,Very High
cell_1805,18.55123258441366,73.83699308082824,77,734518,0,335,Very High
cell_1806,18.555490723395064,73.83699308082824,82,783724,1,541,Very High
cell_1807,18.55974875615261,73.83699308082824,87,1052275,1,480,Very High
cell_1808,18.564006682665433,73.83699308082824,67,614239,1,284,Very High
cell_1809,18.568264502912655,73.83699308082824,77,926627,1,452,Very High
cell_1810,18.572522216873434,73.83699308082824,67,647932,0,449,Very High
cell_1811,18.5767798245269,73.83699308082824,87,894004,1,532,Very High
cell_1812,18.5810373258522,73.83699308082824,87,950370,1,399,Very High
cell_1813,18.58529472082849,73.83699308082824,85,1049161,0,475,Very High
cell_1814,18.58955200943491,73.83699308082824,85,936985,1,472,Very High
cell_1815,18.593809191650617,73.83699308082824,82,1116699,1,352,Very High
cell_1816,18.59806626745477,73.83699308082824,82,1140026,1,450,Very High
cell_1817,18.60232323682653,73.83699308082824,80,740331,1,289,Very High
cell_1818,18.606580099745045,73.83699308082824,80,936691,1,268,Very High
cell_1819,18.6108368561895,73.83699308082824,90,596704,1,426,High
cell_1820,18.615093506139054,73.83699308082824,85,830495,1,480,Very High
cell_1821,18.619350049572876,73.83699308082824,82,840816,1,367,Very High
cell_1822,18.623606486470138,73.83699308082824,72,912399,0,527,Very High
cell_1823,18.627862816810026,73.83699308082824,82,773708,1,444,Very High
cell_1824,18.632119040571702,73.83699308082824,62,668996,1,376,Very High
cell_1825,18.636375157734367,73.83699308082824,77,742065,0,449,Very High
cell_1826,18.6406311682772,73.83699308082824,62,702703,0,448,Very High
cell_1827,18.644887072179383,73.83699308082824,77,938741,1,281,Very High
cell_1828,18.649142869420114,73.83699308082824,62,647755,1,309,Very High
cell_1829,18.402130961377015,73.84148465724884,85,1286550,1,529,Very High
cell_1830,18.406392805025355,73.84148465724884,82,945976,1,398,Very High
cell_1831,18.41065454318197,73.84148465724884,77,1026549,1,452,Very High
cell_1832,18.41491617582589,73.84148465724884,80,878757,0,361,Very High
cell_1833,18.41917770293615,73.84148465724884,85,854729,1,711,Very High
cell_1834,18.423439124491793,73.84148465724884,82,1102224,1,598,Very High
cell_1835,18.427700440471853,73.84148465724884,72,837783,1,365,Very High
cell_1836,18.431961650855385,73.84148465724884,72,941543,1,396,Very High
cell_1837,18.43622275562143,73.84148465724884,82,1244364,1,603,Very High
cell_1838,18.440483754749042,73.84148465724884,62,796013,0,390,Very High
cell_1839,18.444744648217274,73.84148465724884,82,1124650,1,580,Very High
cell_1840,18.449005436005177,73.84148465724884,82,1046223,1,539,Very High
cell_1841,18.45326611809182,73.84148465724884,72,764681,1,498,Very High
cell_1842,18.457526694456252,73.84148465724884,62,737788,0,450,Very High
cell_1843,18.46178716507755,73.84148465724884,52,856466,1,387,Very High
cell_1844,18.466047529934773,73.84148465724884,70,927261,1,475,Very High
cell_1845,18.470307789007,73.84148465724884,72,886215,1,409,Very High
cell_1846,18.47456794227329,73.84148465724884,75,1236735,1,350,Very High
cell_1847,18.478827989712737,73.84148465724884,75,1074758,1,557,Very High
cell_1848,18.483087931304407,73.84148465724884,80,838426,1,507,Very High
cell_1849,18.487347767027387,73.84148465724884,80,1079223,0,588,Very High
cell_1850,18.49160749686076,73.84148465724884,87,776691,0,552,Very High
cell_1851,18.49586712078362,73.84148465724884,87,901669,1,417,Very High
cell_1852,18.500126638775043,73.84148465724884,77,869326,1,333,Very High
cell_1853,18.504386050814137,73.84148465724884,77,795273,1,434,Very High
cell_1854,18.508645356879995,73.84148465724884,77,1039124,0,470,Very High
cell_1855,18.51290455695171,73.84148465724884,67,726966,1,468,Very High
cell_1856,18.51716365100839,73.84148465724884,67,933702,1,444,Very High
cell_1857,18.521422639029137,73.84148465724884,67,556905,0,367,High
cell_1858,18.52568152099306,73.84148465724884,67,975884,0,424,Very High
cell_1859,18.529940296879264,73.84148465724884,67,938372,0,565,Very High
cell_1860,18.53419896666687,73.84148465724884,87,1240360,1,695,Very High
cell_1861,18.538457530335,73.84148465724884,90,1247895,1,613,Very High
cell_1862,18.542715987862753,73.84148465724884,85,830560,1,369,Very High
cell_1863,18.54697433922927,73.84148465724884,80,984105,0,512,Very High
cell_1864,18.55123258441366,73.84148465724884,82,848009,1,676,Very High
cell_1865,18.555490723395064,73.84148465724884,87,1151592,0,422,Very High
cell_1866,18.55974875615261,73.84148465724884,87,937599,1,448,Very High
cell_1867,18.564006682665433,73.84148465724884,87,824692,0,546,Very High
cell_1868,18.568264502912655,73.84148465724884,67,826325,1,538,Very High
cell_1869,18.572522216873434,73.84148465724884,87,1072587,1,569,Very High
cell_1870,18.5767798245269,73.84148465724884,92,892740,1,431,Very High
cell_1871,18.5810373258522,73.84148465724884,82,828074,1,381,Very High
cell_1872,18.58529472082849,73.84148465724884,77,842792,1,603,Very High
cell_1873,18.58955200943491,73.84148465724884,75,1107171,1,511,Very High
cell_1874,18.593809191650617,73.84148465724884,80,915596,1,513,Very High
cell_1875,18.59806626745477,73.84148465724884,75,821165,1,543,Very High
cell_1876,18.60232323682653,73.84148465724884,75,816587,1,501,Very High
cell_1877,18.606580099745045,73.84148465724884,80,741323,1,385,Very High
cell_1878,18.6108368561895,73.84148465724884,87,1027448,1,462,Very High
cell_1879,18.615093506139054,73.84148465724884,82,982102,1,436,Very High
cell_1880,18.619350049572876,73.84148465724884,62,696031,1,616,Very High
cell_1881,18.623606486470138,73.84148465724884,62,698339,1,348,Very High
cell_1882,18.627862816810026,73.84148465724884,82,862851,1,466,Very High
cell_1883,18.632119040571702,73.84148465724884,67,673948,1,341,Very High
cell_1884,18.636375157734367,73.84148465724884,52,668561,1,357,Very High
cell_1885,18.6406311682772,73.84148465724884,77,813916,1,558,Very High
cell_1886,18.644887072179383,73.84148465724884,85,984668,1,395,Very High
cell_1887,18.649142869420114,73.84148465724884,72,554140,1,626,High
cell_1888,18.402130961377015,73.84597623366945,90,1230234,1,363,Very High
cell_1889,18.406392805025355,73.84597623366945,87,1211697,1,430,Very High
cell_1890,18.41065454318197,73.84597623366945,82,1274365,0,436,Very High
cell_1891,18.41491617582589,73.84597623366945,82,1121629,0,383,Very High
cell_1892,18.41917770293615,73.84597623366945,85,1171365,1,445,Very High
cell_1893,18.423439124491793,73.84597623366945,82,901180,1,423,Very High
cell_1894,18.427700440471853,73.84597623366945,82,869799,1,390,Very High
cell_1895,18.431961650855385,73.84597623366945,72,1163163,0,544,Very High
cell_1896,18.43622275562143,73.84597623366945,57,841242,0,316,Very High
cell_1897,18.440483754749042,73.84597623366945,67,816233,0,423,Very High
cell_1898,18.444744648217274,73.84597623366945,77,923738,1,390,Very High
cell_1899,18.449005436005177,73.84597623366945,82,1012751,1,667,Very High
cell_1900,18.45326611809182,73.84597623366945,72,767101,1,410,Very High
cell_1901,18.457526694456252,73.84597623366945,57,946463,1,436,Very High
cell_1902,18.46178716507755,73.84597623366945,52,622206,1,445,Very High
cell_1903,18.466047529934773,73.84597623366945,67,980004,0,373,Very High
cell_1904,18.470307789007,73.84597623366945,75,833432,1,491,Very High
cell_1905,18.47456794227329,73.84597623366945,77,1140436,0,747,Very High
cell_1906,18.478827989712737,73.84597623366945,75,840133,1,562,Very High
cell_1907,18.483087931304407,73.84597623366945,72,1191303,0,282,Very High
cell_1908,18.487347767027387,73.84597623366945,57,615151,0,462,Very High
cell_1909,18.49160749686076,73.84597623366945,82,940613,1,664,Very High
cell_1910,18.49586712078362,73.84597623366945,87,1268133,1,414,Very High
cell_1911,18.500126638775043,73.84597623366945,87,995701,1,768,Very High
cell_1912,18.504386050814137,73.84597623366945,77,1109780,1,469,Very High
cell_1913,18.508645356879995,73.84597623366945,67,767503,0,461,Very High
cell_1914,18.51290455695171,73.84597623366945,67,780825,0,529,Very High
cell_1915,18.51716365100839,73.84597623366945,67,710286,0,320,Very High
cell_1916,18.521422639029137,73.84597623366945,67,692203,0,361,Very High
cell_1917,18.52568152099306,73.84597623366945,87,914258,1,599,Very High
cell_1918,18.529940296879264,73.84597623366945,77,949499,0,382,Very High
cell_1919,18.53419896666687,73.84597623366945,87,1096938,0,553,Very High
cell_1920,18.538457530335,73.84597623366945,90,1187115,0,641,Very High
cell_1921,18.542715987862753,73.84597623366945,87,891382,1,281,Very High
cell_1922,18.54697433922927,73.84597623366945,90,1136199,1,527,Very High
cell_1923,18.55123258441366,73.84597623366945,90,1218683,1,484,Very High
cell_1924,18.555490723395064,73.84597623366945,92,1246216,1,466,Very High
cell_1925,18.55974875615261,73.84597623366945,87,840547,0,448,Very High
cell_1926,18.564006682665433,73.84597623366945,87,825420,1,554,Very High
cell_1927,18.568264502912655,73.84597623366945,77,710855,1,505,Very High
cell_1928,18.572522216873434,73.84597623366945,90,963888,0,520,Very High
cell_1929,18.5767798245269,73.84597623366945,80,776529,0,380,Very High
cell_1930,18.5810373258522,73.84597623366945,77,835292,1,389,Very High
cell_1931,18.58529472082849,73.84597623366945,67,626159,1,468,Very High
cell_1932,18.58955200943491,73.84597623366945,70,747258,1,328,Very High
cell_1933,18.593809191650617,73.84597623366945,75,705456,1,329,Very High
cell_1934,18.59806626745477,73.84597623366945,75,794099,0,402,Very High
cell_1935,18.60232323682653,73.84597623366945,75,780147,1,466,Very High
cell_1936,18.606580099745045,73.84597623366945,85,793243,1,551,Very High
cell_1937,18.6108368561895,73.84597623366945,85,753450,1,496,Very High
cell_1938,18.615093506139054,73.84597623366945,62,729733,0,366,Very High
cell_1939,18.619350049572876,73.84597623366945,62,781234,0,524,Very High
cell_1940,18.623606486470138,73.84597623366945,82,726773,1,472,Very High
cell_1941,18.627862816810026,73.84597623366945,72,886472,0,287,Very High
cell_1942,18.632119040571702,73.84597623366945,72,818337,1,429,Very High
cell_1943,18.636375157734367,73.84597623366945,62,786973,0,237,Very High
cell_1944,18.6406311682772,73.84597623366945,62,623021,1,359,Very High
cell_1945,18.644887072179383,73.84597623366945,72,974296,1,369,Very High
cell_1946,18.649142869420114,73.84597623366945,82,873325,1,554,Very High
cell_1947,18.402130961377015,73.85046781009004,85,995416,1,571,Very High
cell_1948,18.406392805025355,73.85046781009004,85,1254228,1,456,Very High
cell_1949,18.41065454318197,73.85046781009004,85,904668,1,338,Very High
cell_1950,18.41491617582589,73.85046781009004,82,856560,1,416,Very High
cell_1951,18.41917770293615,73.85046781009004,85,1253411,1,504,Very High
cell_1952,18.423439124491793,73.85046781009004,87,1065095,1,582,Very High
cell_1953,18.427700440471853,73.85046781009004,77,1030362,1,487,Very High
cell_1954,18.431961650855385,73.85046781009004,67,983736,1,466,Very High
cell_1955,18.43622275562143,73.85046781009004,52,694487,0,348,Very High
cell_1956,18.440483754749042,73.85046781009004,62,772007,1,529,Very High
cell_1957,18.444744648217274,73.85046781009004,67,1074488,1,378,Very High
cell_1958,18.449005436005177,73.85046781009004,62,688385,0,333,Very High
cell_1959,18.45326611809182,73.85046781009004,62,864861,0,502,Very High
cell_1960,18.457526694456252,73.85046781009004,57,904541,0,375,Very High
cell_1961,18.46178716507755,73.85046781009004,57,787130,1,375,Very High
cell_1962,18.466047529934773,73.85046781009004,57,606325,0,419,Very High
cell_1963,18.470307789007,73.85046781009004,80,957918,1,545,Very High
cell_1964,18.47456794227329,73.85046781009004,77,1048024,1,551,Very High
cell_1965,18.478827989712737,73.85046781009004,77,913515,1,544,Very High
cell_1966,18.483087931304407,73.85046781009004,57,697618,0,305,Very High
cell_1967,18.487347767027387,73.85046781009004,62,775212,0,407,Very High
cell_1968,18.49160749686076,73.85046781009004,62,710865,1,343,Very High
cell_1969,18.49586712078362,73.85046781009004,67,656840,0,437,Very High
cell_1970,18.500126638775043,73.85046781009004,77,896611,1,586,Very High
cell_1971,18.504386050814137,73.85046781009004,77,1091155,1,673,Very High
cell_1972,18.508645356879995,73.85046781009004,67,749733,0,355,Very High
cell_1973,18.51290455695171,73.85046781009004,67,724418,0,411,Very High
cell_1974,18.51716365100839,73.85046781009004,67,878813,1,281,Very High
cell_1975,18.521422639029137,73.85046781009004,67,836849,0,525,Very High
cell_1976,18.52568152099306,73.85046781009004,67,1110720,1,447,Very High
cell_1977,18.529940296879264,73.85046781009004,77,1023978,1,581,Very High
cell_1978,18.53419896666687,73.85046781009004,67,903606,0,415,Very High
cell_1979,18.538457530335,73.85046781009004,77,859975,1,559,Very High
cell_1980,18.542715987862753,73.85046781009004,87,1034004,1,603,Very High
cell_1981,18.54697433922927,73.85046781009004,90,1105692,1,490,Very High
cell_1982,18.55123258441366,73.85046781009004,87,1053125,1,455,Very High
cell_1983,18.555490723395064,73.85046781009004,92,1182773,1,548,Very High
cell_1984,18.55974875615261,73.85046781009004,87,1364068,1,501,Very High
cell_1985,18.564006682665433,73.85046781009004,67,799301,1,553,Very High
cell_1986,18.568264502912655,73.85046781009004,67,711340,0,362,Very High
cell_1987,18.572522216873434,73.85046781009004,77,821640,1,522,Very High
cell_1988,18.5767798245269,73.85046781009004,80,757471,1,473,Very High
cell_1989,18.5810373258522,73.85046781009004,70,717894,0,425,Very High
cell_1990,18.58529472082849,73.85046781009004,67,916513,1,440,Very High
cell_1991,18.58955200943491,73.85046781009004,77,879545,1,530,Very High
cell_1992,18.593809191650617,73.85046781009004,80,896879,1,580,Very High
cell_1993,18.59806626745477,73.85046781009004,80,987722,1,512,Very High
cell_1994,18.60232323682653,73.85046781009004,80,903190,1,514,Very High
cell_1995,18.606580099745045,73.85046781009004,85,516615,1,431,High
cell_1996,18.6108368561895,73.85046781009004,80,1068242,1,380,Very High
cell_1997,18.615093506139054,73.85046781009004,87,951057,1,467,Very High
cell_1998,18.619350049572876,73.85046781009004,62,899049,1,445,Very High
cell_1999,18.623606486470138,73.85046781009004,62,774896,1,411,Very High
cell_2000,18.627862816810026,73.85046781009004,62,635443,1,270,Very High
cell_2001,18.632119040571702,73.85046781009004,62,559542,1,345,High
cell_2002,18.636375157734367,73.85046781009004,62,696875,0,426,Very High
cell_2003,18.6406311682772,73.85046781009004,82,934949,1,487,Very High
cell_2004,18.644887072179383,73.85046781009004,62,662422,1,408,Very High
cell_2005,18.649142869420114,73.85046781009004,72,648136,0,540,Very High
cell_2006,18.402130961377015,73.85495938651064,82,1016151,0,473,Very High
cell_2007,18.406392805025355,73.85495938651064,85,864421,1,737,Very High
cell_2008,18.41065454318197,73.85495938651064,90,1388475,1,542,Very High
cell_2009,18.41491617582589,73.85495938651064,90,1169002,1,650,Very High
cell_2010,18.41917770293615,73.85495938651064,85,1159445,1,545,Very High
cell_2011,18.423439124491793,73.85495938651064,85,1162534,1,514,Very High
cell_2012,18.427700440471853,73.85495938651064,82,1064319,1,603,Very High
cell_2013,18.431961650855385,73.85495938651064,82,1025999,1,459,Very High
cell_2014,18.43622275562143,73.85495938651064,72,1002071,1,528,Very High
cell_2015,18.440483754749042,73.85495938651064,72,976150,0,390,Very High
cell_2016,18.444744648217274,73.85495938651064,82,1235498,1,362,Very High
cell_2017,18.449005436005177,73.85495938651064,72,958180,1,406,Very High
cell_2018,18.45326611809182,73.85495938651064,72,831138,1,505,Very High
cell_2019,18.457526694456252,73.85495938651064,82,1045706,0,378,Very High
cell_2020,18.46178716507755,73.85495938651064,72,1075117,1,569,Very High
cell_2021,18.466047529934773,73.85495938651064,62,913592,1,592,Very High
cell_2022,18.470307789007,73.85495938651064,82,852057,1,539,Very High
cell_2023,18.47456794227329,73.85495938651064,62,859733,1,406,Very High
cell_2024,18.478827989712737,73.85495938651064,72,763029,1,526,Very High
cell_2025,18.483087931304407,73.85495938651064,62,776000,0,405,Very High
cell_2026,18.487347767027387,73.85495938651064,67,1012232,1,298,Very High
cell_2027,18.49160749686076,73.85495938651064,67,856047,1,442,Very High
cell_2028,18.49586712078362,73.85495938651064,67,854082,1,325,Very High
cell_2029,18.500126638775043,73.85495938651064,87,1052302,1,550,Very High
cell_2030,18.504386050814137,73.85495938651064,77,1080102,0,587,Very High
cell_2031,18.508645356879995,73.85495938651063,67,790344,1,423,Very High
cell_2032,18.51290455695171,73.85495938651064,67,756421,1,423,Very High
cell_2033,18.51716365100839,73.85495938651064,67,734386,1,501,Very High
cell_2034,18.521422639029137,73.85495938651064,62,644848,0,385,Very High
cell_2035,18.52568152099306,73.85495938651064,57,759566,1,379,Very High
cell_2036,18.529940296879264,73.85495938651064,87,1083687,1,365,Very High
cell_2037,18.53419896666687,73.85495938651064,87,891850,1,493,Very High
cell_2038,18.538457530335,73.85495938651064,90,756950,1,552,Very High
cell_2039,18.542715987862753,73.85495938651064,90,1269329,1,662,Very High
cell_2040,18.54697433922927,73.85495938651064,90,1041449,1,448,Very High
cell_2041,18.55123258441366,73.85495938651064,87,1309469,1,421,Very High
cell_2042,18.555490723395064,73.85495938651064,90,1065948,0,511,Very High
cell_2043,18.55974875615261,73.85495938651064,90,1324108,1,668,Very High
cell_2044,18.564006682665433,73.85495938651064,87,921468,1,521,Very High
cell_2045,18.568264502912655,73.85495938651064,87,994470,1,556,Very High
cell_2046,18.572522216873434,73.85495938651064,77,890559,0,445,Very High
cell_2047,18.5767798245269,73.85495938651064,80,664812,0,368,Very High
cell_2048,18.5810373258522,73.85495938651064,75,735693,0,456,Very High
cell_2049,18.58529472082849,73.85495938651064,72,909018,0,416,Very High
cell_2050,18.58955200943491,73.85495938651064,77,889071,1,489,Very High
cell_2051,18.593809191650617,73.85495938651064,80,695042,0,437,Very High
cell_2052,18.59806626745477,73.85495938651064,80,866093,1,457,Very High
cell_2053,18.60232323682653,73.85495938651064,80,875306,1,484,Very High
cell_2054,18.606580099745045,73.85495938651064,85,1070776,0,564,Very High
cell_2055,18.6108368561895,73.85495938651064,85,784529,1,555,Very High
cell_2056,18.615093506139054,73.85495938651064,80,724110,1,452,Very High
cell_2057,18.619350049572876,73.85495938651064,57,556239,0,310,High
cell_2058,18.623606486470138,73.85495938651064,57,734798,0,418,Very High
cell_2059,18.627862816810026,73.85495938651064,67,749454,0,434,Very High
cell_2060,18.632119040571702,73.85495938651064,82,902889,0,511,Very High
cell_2061,18.636375157734367,73.85495938651064,82,847539,1,371,Very High
cell_2062,18.6406311682772,73.85495938651064,82,1130259,1,467,Very High
cell_2063,18.644887072179383,73.85495938651064,82,669396,1,480,Very High
cell_2064,18.649142869420114,73.85495938651064,85,834886,1,401,Very High
cell_2065,18.402130961377015,73.85945096293122,87,1283231,1,359,Very High
cell_2066,18.406392805025355,73.85945096293122,87,889991,0,651,Very High
cell_2067,18.41065454318197,73.85945096293122,90,1280660,0,516,Very High
cell_2068,18.41491617582589,73.85945096293122,87,1058717,0,830,Very High
cell_2069,18.41917770293615,73.85945096293122,82,1213315,1,727,Very High
cell_2070,18.423439124491793,73.85945096293122,62,651892,1,447,Very High
cell_2071,18.427700440471853,73.85945096293122,72,1062057,1,569,Very High
cell_2072,18.431961650855385,73.85945096293122,62,796712,1,492,Very High
cell_2073,18.43622275562143,73.85945096293122,62,922062,1,373,Very High
cell_2074,18.440483754749042,73.85945096293122,82,1136254,1,293,Very High
cell_2075,18.444744648217274,73.85945096293122,62,711973,1,395,Very High
cell_2076,18.449005436005177,73.85945096293122,72,1043110,1,343,Very High
cell_2077,18.45326611809182,73.85945096293122,82,987080,1,636,Very High
cell_2078,18.457526694456252,73.85945096293122,82,1329784,1,398,Very High
cell_2079,18.46178716507755,73.85945096293122,62,960630,1,513,Very High
cell_2080,18.466047529934773,73.85945096293122,62,672256,0,507,Very High
cell_2081,18.470307789007,73.85945096293122,62,943612,1,418,Very High
cell_2082,18.47456794227329,73.85945096293122,82,895726,1,477,Very High
cell_2083,18.478827989712737,73.85945096293122,72,793819,0,443,Very High
cell_2084,18.483087931304407,73.85945096293122,72,864449,1,385,Very High
cell_2085,18.487347767027387,73.85945096293122,67,957213,1,567,Very High
cell_2086,18.49160749686076,73.85945096293122,67,661564,0,421,Very High
cell_2087,18.49586712078362,73.85945096293122,67,603691,0,393,Very High
cell_2088,18.500126638775043,73.85945096293122,77,786113,1,316,Very High
cell_2089,18.504386050814137,73.85945096293122,67,909507,1,449,Very High
cell_2090,18.508645356879995,73.85945096293122,67,739684,1,513,Very High
cell_2091,18.51290455695171,73.85945096293122,67,990270,0,359,Very High
cell_2092,18.51716365100839,73.85945096293122,67,978332,1,423,Very High
cell_2093,18.521422639029137,73.85945096293122,57,788496,0,245,Very High
cell_2094,18.52568152099306,73.85945096293122,77,1002800,0,585,Very High
cell_2095,18.529940296879264,73.85945096293122,77,1295210,1,604,Very High
cell_2096,18.53419896666687,73.85945096293122,92,1459014,0,472,Very High
cell_2097,18.538457530335,73.85945096293122,90,1301653,1,569,Very High
cell_2098,18.542715987862753,73.85945096293122,85,919513,1,547,Very High
cell_2099,18.54697433922927,73.85945096293122,85,1317942,1,624,Very High
cell_2100,18.55123258441366,73.85945096293122,87,1251396,1,527,Very High
cell_2101,18.555490723395064,73.85945096293122,87,887251,0,582,Very High
cell_2102,18.55974875615261,73.85945096293122,92,1019814,1,455,Very High
cell_2103,18.564006682665433,73.85945096293122,87,1435841,1,615,Very High
cell_2104,18.568264502912655,73.85945096293122,77,1314858,1,452,Very High
cell_2105,18.572522216873434,73.85945096293122,77,912898,1,587,Very High
cell_2106,18.5767798245269,73.85945096293122,75,1131414,0,513,Very High
cell_2107,18.5810373258522,73.85945096293122,77,865266,1,332,Very High
cell_2108,18.58529472082849,73.85945096293122,72,929893,0,509,Very High
cell_2109,18.58955200943491,73.85945096293122,72,695567,1,585,Very High
cell_2110,18.593809191650617,73.85945096293122,75,706304,1,328,Very High
cell_2111,18.59806626745477,73.85945096293122,77,710893,1,420,Very High
cell_2112,18.60232323682653,73.85945096293122,80,785051,1,450,Very High
cell_2113,18.606580099745045,73.85945096293122,80,956821,0,642,Very High
cell_2114,18.6108368561895,73.85945096293122,80,806157,1,438,Very High
cell_2115,18.615093506139054,73.85945096293122,75,769994,1,429,Very High
cell_2116,18.619350049572876,73.85945096293122,52,568414,1,408,High
cell_2117,18.623606486470138,73.85945096293122,57,837330,0,250,Very High
cell_2118,18.627862816810026,73.85945096293122,77,932947,1,462,Very High
cell_2119,18.632119040571702,73.85945096293122,75,910397,1,500,Very High
cell_2120,18.636375157734367,73.85945096293122,70,914946,0,373,Very High
cell_2121,18.6406311682772,73.85945096293122,67,861113,1,393,Very High
cell_2122,18.644887072179383,73.85945096293122,67,850331,1,287,Very High
cell_2123,18.649142869420114,73.85945096293122,75,867042,1,523,Very High
cell_2124,18.402130961377015,73.86394253935183,85,957273,1,623,Very High
cell_2125,18.406392805025355,73.86394253935183,85,887978,1,412,Very High
cell_2126,18.41065454318197,73.86394253935183,85,825600,1,640,Very High
cell_2127,18.41491617582589,73.86394253935183,82,1150983,1,530,Very High
cell_2128,18.41917770293615,73.86394253935183,72,983360,1,604,Very High
cell_2129,18.423439124491793,73.86394253935183,72,862970,1,405,Very High
cell_2130,18.427700440471853,73.86394253935183,82,903300,1,459,Very High
cell_2131,18.431961650855385,73.86394253935183,82,1164182,0,544,Very High
cell_2132,18.43622275562143,73.86394253935183,72,994192,1,392,Very High
cell_2133,18.440483754749042,73.86394253935183,72,878910,1,448,Very High
cell_2134,18.444744648217274,73.86394253935183,82,958791,0,342,Very High
cell_2135,18.449005436005177,73.86394253935183,82,1104588,1,610,Very High
cell_2136,18.45326611809182,73.86394253935183,85,1147511,1,433,Very High
cell_2137,18.457526694456252,73.86394253935183,67,668559,1,525,Very High
cell_2138,18.46178716507755,73.86394253935183,77,1059183,0,460,Very High
cell_2139,18.466047529934773,73.86394253935183,57,818523,0,392,Very High
cell_2140,18.470307789007,73.86394253935183,57,709983,1,316,Very High
cell_2141,18.47456794227329,73.86394253935183,57,704079,1,352,Very High
cell_2142,18.478827989712737,73.86394253935183,57,711517,0,422,Very High
cell_2143,18.483087931304407,73.86394253935183,67,691185,1,405,Very High
cell_2144,18.487347767027387,73.86394253935183,62,772113,1,374,Very High
cell_2145,18.49160749686076,73.86394253935183,62,645031,1,351,Very High
cell_2146,18.49586712078362,73.86394253935183,77,941127,1,476,Very High
cell_2147,18.500126638775043,73.86394253935183,77,881410,1,532,Very High
cell_2148,18.504386050814137,73.86394253935183,87,1023492,0,520,Very High
cell_2149,18.508645356879995,73.86394253935183,67,568966,1,433,High
cell_2150,18.51290455695171,73.86394253935183,67,843330,1,502,Very High
cell_2151,18.51716365100839,73.86394253935183,57,441770,1,407,High
cell_2152,18.521422639029137,73.86394253935183,57,792163,1,390,Very High
cell_2153,18.52568152099306,73.86394253935183,67,789652,1,487,Very High
cell_2154,18.529940296879264,73.86394253935183,77,1113084,0,481,Very High
cell_2155,18.53419896666687,73.86394253935183,80,1437597,0,329,Very High
cell_2156,18.538457530335,73.86394253935183,77,912838,1,622,Very High
cell_2157,18.542715987862753,73.86394253935183,87,812124,1,531,Very High
cell_2158,18.54697433922927,73.86394253935183,95,726139,1,614,Very High
