place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,retail_competition_score,rent_affordability,parking_accessibility,retail_density,visibility_score,market_opportunity
ChIJQzMt71HHwjsR6m8Ja16gEHM,DNYANDEV KIRANA STORE,18.6412042,73.9041841,5.0,1,100.0,1,10,Low,45000,Low,2711,cell_2711,0.0006014299847748,18.6406311682772,73.90436672713722,3,0.0,13964.909909155229,2335.377927375783,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5309.280039172425,50164,PCMC_8,Charholi Budruk,PCMC,1424.136255780991,1,2188.708383255037,1,2441.448941033936,45000.0,5000.0,57.69,Unknown,14281.932274476503,0.0006303359340926,0.2905752830084307,0.3136066017360919,0.0586349777187084,0.498637058706203,4186.9048165533,retail_general,2.2837887660088896,0.00030110441990177997,0.2905752830084307,0.0586349777187084,4379.487940160847,0.29623676558646717
ChIJs75ISgDHwjsRaaAuJZXTCz4,BALAJI TRADERS WHOLESALE,18.6467102,73.9003833,5.0,1,100.0,1,10,Low,45000,Low,2653,cell_2653,0.0018926200740037,18.644887072179383,73.89987515071661,3,0.0,6290.420132539756,1670.251875781619,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5985.470327460867,50164,PCMC_8,Charholi Budruk,PCMC,1219.2359769957045,1,2811.7298595749626,1,1908.6130236675965,45000.0,5000.0,57.69,Unknown,14571.127406683072,0.0006303359340926,0.3438064781608715,0.2623480773402729,0.0586349777187084,0.498637058706203,2355.740366514475,retail_general,2.3765236022071696,0.00030110441990177997,0.3438064781608715,0.0586349777187084,1650.2796274343495,0.24781731461926232
ChIJg7pOV7bHwjsR90PjmTNbZGk,Bismillaha,18.6471399,73.9004933,5.0,1,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0020961858301359,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJsR2SXQDHwjsR2adUDyyZtyQ,Great mobile,18.6472928,73.9006878,5.0,1,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0020206819930505,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJE8yr90THwjsR16fJHKAR0Fw,Ishwari Sales Masala &shampoo,18.6471041,73.90591069999999,4.3,3,86.0,1,10,Low,38700,Low,2713,cell_2713,0.0025574270174109,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJb8OLL4THwjsR6pIy54iBxxo,Sai Auto Garage,18.64654,73.8996617,5.0,3,100.0,1,10,Low,45000,Low,2653,cell_2653,0.0016666528098551,18.644887072179383,73.89987515071661,3,0.0,6290.420132539756,1670.251875781619,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5985.470327460867,50164,PCMC_8,Charholi Budruk,PCMC,1219.2359769957045,1,2811.7298595749626,1,1908.6130236675965,45000.0,5000.0,57.69,Unknown,14571.127406683072,0.0006303359340926,0.3438064781608715,0.2623480773402729,0.0586349777187084,0.498637058706203,2355.740366514475,retail_general,2.3765236022071696,0.00030110441990177997,0.3438064781608715,0.0586349777187084,1650.2796274343495,0.24781731461926232
ChIJ2bfFvY_HwjsREjIfDO42_6c,PAYAL VEGETABLE,18.6438991,73.90772729999999,5.0,1,100.0,1,10,Low,45000,Low,2771,cell_2771,0.0015017516688955,18.644887072179383,73.9088583035578,3,0.0,5545.56751441681,2606.838160726348,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5569.527757616966,50164,PCMC_8,Charholi Budruk,PCMC,2062.0188070514328,1,2635.439272164367,1,2908.6130236675963,45000.0,5000.0,57.69,Unknown,14893.998005552505,0.0006303359340926,0.2558452305062584,0.2750699228169606,0.0586349777187084,0.498637058706203,1537.5149278391907,retail_general,2.3528121448996466,0.00030110441990177997,0.2558452305062584,0.0586349777187084,1525.4188281668758,0.25983453088780323
ChIJXwuZCkjGwjsRgyrHsGJmcd0,LOTUS MEDICO,18.6475897,73.9006759,3.0,1,60.0,0,10,Low,13500,Low,2654,cell_2654,0.0017474365975383,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJ5_A6DvPHwjsRH4ZgIpqtp_o,R K Vegitables,18.6437233,73.90786779999999,3.8,4,76.0,0,10,Low,34200,Low,2771,cell_2771,0.0015282221643297,18.644887072179383,73.9088583035578,3,0.0,5545.56751441681,2606.838160726348,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5569.527757616966,50164,PCMC_8,Charholi Budruk,PCMC,2062.0188070514328,1,2635.439272164367,1,2908.6130236675963,45000.0,5000.0,57.69,Unknown,14893.998005552505,0.0006303359340926,0.2558452305062584,0.2750699228169606,0.0586349777187084,0.498637058706203,1537.5149278391907,retail_general,2.3528121448996466,0.00030110441990177997,0.2558452305062584,0.0586349777187084,1525.4188281668758,0.25983453088780323
ChIJWS8Z7kfGwjsREPkmupa6gQQ,श्री गणेश टायर्स,18.6482707,73.9017326,5.0,1,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0020520227429912,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJDwrO70fGwjsRehWDBxXq5l4,CHAMUNDA MATA SUPER MARKET,18.6482382,73.9016189,5.0,1,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0019644562410542,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJ85YNuC3HwjsRYySzR3D2yv8,PRUTHVIRAJ GENERIC MEDICAL,18.64758879999999,73.9000965,3.0,1,60.0,0,10,Low,13500,Low,2654,cell_2654,0.0015697538876593,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJ7bKSb0jHwjsRb-Bp_dk_bI4,SHIVRAJ BHEL AND FARSAN,18.6485379,73.9039394,5.0,1,100.0,1,10,Low,45000,Low,2713,cell_2713,0.0007406729922672,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJb6SmcObHwjsRWLIdcMsj4jw,SHIV MEDICAL,18.6476769,73.90614479999999,5.0,3,100.0,1,10,Low,22500,Low,2713,cell_2713,0.0023044759590961,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJP3cOKwDHwjsRobgrRaR7OdI,Rock On Kulfi & Ice Cream,18.6487412,73.9031452,5.0,2,100.0,1,10,Low,45000,Low,2713,cell_2713,0.0012858720270757,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJAeFVhSjHwjsR3ofORcwfUmI,Sawali Pan Shop,18.6417248,73.8982379,5.0,1,100.0,1,10,Low,45000,Low,2652,cell_2652,0.0019689134704606,18.6406311682772,73.89987515071661,1,0.0,13547.463736832193,1904.0942866308696,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5553.518014140142,50164,PCMC_8,Charholi Budruk,PCMC,946.2935477500248,1,2349.5500699199997,1,1949.8871526342568,45000.0,5000.0,57.69,Unknown,14122.35370942881,0.0006303359340926,0.3389960185788793,0.2985475598589526,0.0195449925729028,0.1662123529020676,4664.953131583419,retail_general,0.7700911625513504,0.00030110441990177997,0.3389960185788793,0.0195449925729028,4044.5622409088987,0.2928243108776829
ChIJu7s2eUfGwjsRc-aBnvL7k8s,Pragati Provisions And General Stores,18.6487591,73.9039262,4.9,7,98.0,1,10,Low,44100,Low,2713,cell_2713,0.0005842457757124,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJzWc7EMbHwjsRtD9PXayncl0,Aman Electricals And Traders,18.6471889,73.89906909999999,4.8,10,96.0,1,10,Low,43200,Low,2654,cell_2654,0.0021136968213308,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJMXtjiFu9wjsRhWciOMzXZaw,20 Yards Digital Graphics and Online Services,18.6470832,73.8989343,5.0,5,100.0,1,10,Low,45000,Low,2654,cell_2654,0.0022643847268315,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJ1_o5KcvHwjsRTAUzaImLkFg,Shree Krushna Medical and General store श्री कृष्णा मेडिकल अँड जनरल स्टोअर,18.6489351,73.90395769999999,4.7,6,94.0,1,10,Low,21150,Low,2713,cell_2713,0.0004587715454559,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJm-w00u_HwjsR3JKBe8GKIEM,Lai bhari Pan House,18.6413294,73.9081714,2.7,3,54.0,0,10,Low,24300,Low,2770,cell_2770,0.0009794713045579,18.6406311682772,73.9088583035578,1,0.0,6011.654577688449,2786.1325160488764,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5102.484368945232,50164,PCMC_8,Charholi Budruk,PCMC,1913.336528566387,1,2135.439272164367,1,2935.86204637468,45000.0,5000.0,57.69,Unknown,14455.259765355857,0.0006303359340926,0.2540739457372749,0.3189345776452268,0.0195449925729028,0.1662123529020676,1587.8088134015122,retail_general,0.7581877198074223,0.00030110441990177997,0.2540739457372749,0.0195449925729028,1917.3245136840596,0.3128205032328883
ChIJ1W7HfEfGwjsR_-MAs0sos20,Shreya Vegetables,18.6490383,73.9042796,4.0,2,80.0,1,10,Low,36000,Low,2713,cell_2713,0.0001361098881897,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJx3wioN7HwjsRW9vx7XoPhds,Medwell Medico,18.648945,73.90468489999999,3.7,3,74.0,0,10,Low,16650,Low,2713,cell_2713,0.000374681568833,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJg6_96trHwjsRIelhCNrwAJ8,Shree Khanderaya Super Market,18.6487793,73.90549670000001,5.0,1,100.0,1,10,Low,45000,Low,2713,cell_2713,0.0011870220696782,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJ94X9CPfHwjsR3fh2vRbY1gI,Parshwa Capital,18.6552754,73.9018021,4.5,24,90.0,1,10,Medium,40500,Low,2654,cell_2654,0.0064281462999835,18.649142869420118,73.89987515071661,16,0.0,7438.991015312795,1489.704393288936,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6427.297079523393,50164,PCMC_8,Charholi Budruk,PCMC,1605.4909706030776,1,3285.005947542532,1,1911.2798587867344,45000.0,5000.0,57.69,Unknown,15021.391295687425,0.0006303359340926,0.3434915392904708,0.2333719047866209,0.3127198811664451,2.659397646433083,2987.9013088320007,retail_general,12.972567266941331,0.00030110441990177997,0.3434915392904708,0.3127198811664451,1736.0515029341059,0.1777773827720605
ChIJZ_Fo7d3HwjsR_z8fy-26uQE,Krishnaji Commercial,18.65325039999999,73.9149595,5.0,1,100.0,1,10,Low,45000,Low,2831,cell_2831,0.0044116532137674,18.649142869420118,73.9133498799784,4,0.0,4349.554571082576,2161.7152964560787,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5903.458677027983,50164,PCMC_8,Charholi Budruk,PCMC,2734.168803537508,1,3135.503434399239,1,3410.107002662325,45000.0,5000.0,57.69,Unknown,15510.779646777488,0.0006303359340926,0.2267518677883127,0.2418085284809512,0.0781799702916112,0.6648494116082707,1375.6945718540596,retail_general,3.221108494795909,0.00030110441990177997,0.2267518677883127,0.0781799702916112,1051.7593903810725,0.22427473626276895
ChIJU-do6DPHwjsR9A7Nit2XWX8,Smart Bazaar Charholi,18.6634084,73.8956563,2.6,7,52.0,0,10,Low,23400,Low,2595,cell_2595,0.0142681373008293,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_general,1.634179419717644,0.00030110441990177997,0.4145551350411202,0.0390899851458056,3446.2659644075356,0.2154344927073788
ChIJaZkXYD7GwjsRfbju8zh7l4w,Rahul Super Shoppy,18.6541351,73.90946339999999,4.0,5,80.0,1,10,Low,36000,Low,2772,cell_2772,0.0050287680267743,18.649142869420118,73.9088583035578,1,0.0,8600.02392007472,2363.925264455356,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6041.84840511588,50164,PCMC_8,Charholi Budruk,PCMC,2311.4900929316477,1,3135.439272164367,1,2910.3636793258383,45000.0,5000.0,57.69,Unknown,15334.776855716653,0.0006303359340926,0.2557306895230787,0.2418122801925778,0.0195449925729028,0.1662123529020676,2556.5442879918223,retail_general,0.8052746908292145,0.00030110441990177997,0.2557306895230787,0.0195449925729028,2079.5913938239796,0.23717666405515397
ChIJ-1ANqT7HwjsRTGoCoqeKEEg,"W-Mart, Best Wholesale & Retail Shop",18.6524822,73.9147012,4.5,12,90.0,1,10,Low,40500,Low,2831,cell_2831,0.003602387336551,18.649142869420118,73.9133498799784,4,0.0,4349.554571082576,2161.7152964560787,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5903.458677027983,50164,PCMC_8,Charholi Budruk,PCMC,2734.168803537508,1,3135.503434399239,1,3410.107002662325,45000.0,5000.0,57.69,Unknown,15510.779646777488,0.0006303359340926,0.2267518677883127,0.2418085284809512,0.0781799702916112,0.6648494116082707,1375.6945718540596,retail_general,3.221108494795909,0.00030110441990177997,0.2267518677883127,0.0781799702916112,1051.7593903810725,0.22427473626276895
ChIJQd6brczHwjsRAp7YGeCCBR8,GANESH SUPER MARKET,18.66036979999999,73.90225149999999,3.7,3,74.0,0,10,Low,33300,Low,2713,cell_2713,0.0114244543015159,18.649142869420118,73.90436672713722,21,0.0,18534.13577483101,1951.5084300058013,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6217.478584557057,50164,PCMC_8,Charholi Budruk,PCMC,1926.2123074065807,1,3171.958847661743,1,2410.726803740199,45000.0,5000.0,57.69,Unknown,15171.50898722176,0.0006303359340926,0.2931926411999346,0.239695557054804,0.4104448440309592,3.490459410943421,6279.546955179994,retail_general,16.939642866745903,0.00030110441990177997,0.2931926411999346,0.4104448440309592,4442.549999077491,0.16994323320702834
ChIJ_da8t6DHwjsRwO1uv56dO3M,Vikas Super Market,18.6387146,73.9238128,4.4,5,88.0,1,10,Low,39600,Low,2947,cell_2947,0.0024213518681414,18.6406311682772,73.9223330328196,1,0.0,12259.308675603255,2855.090175234805,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,4751.423296051139,50164,PCMC_8,Charholi Budruk,PCMC,3399.843299491344,1,2366.5631101959443,1,4426.63811784362,45000.0,5000.0,57.69,Unknown,15052.798815541557,0.0006303359340926,0.1842761537224762,0.2970388396912592,0.0195449925729028,0.1662123529020676,3180.0316252930625,retail_general,0.7709869353164744,0.00030110441990177997,0.1842761537224762,0.0195449925729028,3641.490824418179,0.29134451334183703
ChIJ-RZefmzHwjsRsGjifYSTkUU,Mauli Super Market,18.66335,73.895901,3.0,2,60.0,0,10,Low,27000,Low,2595,cell_2595,0.0142165498160805,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_general,1.634179419717644,0.00030110441990177997,0.4145551350411202,0.0390899851458056,3446.2659644075356,0.2154344927073788
ChIJudd-EVjHwjsRg3VkeJnjb2w,Choudhary Super Market,18.6633635,73.89587639999999,5.0,4,100.0,1,10,Low,45000,Low,2595,cell_2595,0.0142291676237248,18.649142869420118,73.89538357429602,2,0.0,15395.024822171828,1029.9177433286616,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6668.077350141813,50164,PCMC_8,Charholi Budruk,PCMC,1394.599820798583,1,3467.1609739843348,1,1412.2243713150694,45000.0,5000.0,57.69,Unknown,14884.821656436246,0.0006303359340926,0.4145551350411202,0.2238558238272044,0.0390899851458056,0.3324247058041353,7584.063380286065,retail_general,1.634179419717644,0.00030110441990177997,0.4145551350411202,0.0390899851458056,3446.2659644075356,0.2154344927073788
ChIJZXaQbfXHwjsRh9qN8IK_9G0,Vighnaharta Family Mart,18.6228167,73.91703749999999,5.0,6,100.0,1,10,Low,45000,Low,2884,cell_2884,0.0011269909315953,18.623606486470138,73.91784145639899,5,0.0,4041.2667450212575,3225.890004501045,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,2879.576411061188,84619,PMC_19,Lohegaon,PMC,2581.6031274339184,1,537.4058150160142,1,3050.360198687933,45000.0,5000.0,57.69,Unknown,13161.762184542184,0.0006303359340926,0.246891622212745,0.6504463494497603,0.0583982527242784,0.5284350923176107,956.3113901963508,retail_general,3.0294835101225446,0.00030110441990177997,0.246891622212745,0.0583982527242784,2628.627201451792,0.6145572782036773
ChIJYWXFp2XAwjsR5IHnUIvOYqk,NAWALE CONCRETE AND FRP PRODUCTS LLP (Formerly known as Atul Enterprises / Atul Concrete And FRP Works),18.6512387,73.9598747,4.3,14,86.0,1,10,Low,38700,Low,3303,cell_3303,0.0107975640794179,18.649142869420118,73.94928249134318,1,2014.047975142766,7141.744885511416,1747.8311541242335,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,6105.658830806609,52878,PCMC_11,Alandi,PCMC,6188.040723991569,1,5098.220536038813,1,6501.019396289417,45000.0,5000.0,57.69,Unknown,17324.866430407805,0.0006303359340926,0.1333152131955127,0.1639822623813412,0.0185604513901778,0.1590381373453354,2599.047934510945,retail_general,0.8591196209074038,0.00030110441990177997,0.1333152131955127,0.0185604513901778,1171.1194836765346,0.16099413849961552
ChIJzwlloQ7GwjsR30C3XH4xG3s,Shursti Provision Stores,18.65740719999999,73.928888,5.0,1,100.0,1,10,Low,45000,Low,3008,cell_3008,0.0085180244987425,18.649142869420118,73.92682460924019,1,0.0,8535.125303047424,1774.278681365251,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5734.292707535438,50164,PCMC_8,Charholi Budruk,PCMC,4107.767865372561,1,3484.4738992764524,1,4909.650582333677,45000.0,5000.0,57.69,Unknown,16110.873469504892,0.0006303359340926,0.1692147422369441,0.2229915977794731,0.0195449925729028,0.1662123529020676,3076.520524191608,retail_general,0.8176671056576772,0.00030110441990177997,0.1692147422369441,0.0195449925729028,1903.2612285745547,0.21871677993997704
ChIJO-Le2JXHwjsRur59XUAMuXo,Poorva Polymers,18.66074219999999,73.9248896,5.0,3,100.0,1,10,Low,45000,Low,3008,cell_3008,0.0117596228962014,18.649142869420118,73.92682460924019,1,0.0,8535.125303047424,1774.278681365251,13.55,East Pune,Grade C,Low,Lohegaon-Wagholi Road,5734.292707535438,50164,PCMC_8,Charholi Budruk,PCMC,4107.767865372561,1,3484.4738992764524,1,4909.650582333677,45000.0,5000.0,57.69,Unknown,16110.873469504892,0.0006303359340926,0.1692147422369441,0.2229915977794731,0.0195449925729028,0.1662123529020676,3076.520524191608,retail_general,0.8176671056576772,0.00030110441990177997,0.1692147422369441,0.0195449925729028,1903.2612285745547,0.21871677993997704
