place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,tech_hub_proximity,high_value_customer_score,showroom_accessibility,electronics_competition,electronics_market_potential
ChIJq-_cNm_AwjsR2XneG9psZMA,Natraj Electronics,18.5167981,73.85903569999999,4.0,16,80.0,1,10,Low,216000,Medium,2092,cell_2092,0.0005532366959865,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,retail_electronics,1,2596050.0,119296.04202975272,0.9577800212264761,29.46704909362563
ChIJBzBmTuLAwjsRr69AV69O-X8,Sai Electronics,18.5472233,73.8864454,4.1,79,82.0,1,10,Medium,221400,Medium,2453,cell_2453,0.0002529911755175,18.54697433922927,73.88640042145481,31,0.0,38318.34138264922,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,755.2811173613238,92232,PMC_16,Yerwada,PMC,507.0194535301998,3,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4305.3906352660215,0.0006303359340926,1.0,3.0,0.3325038613351639,3.0323186477815165,38318.34138264922,retail_electronics,3,2596050.0,38318.34138264922,0.3325038613351639,43.29443364028592
ChIJmQC2TeLAwjsR04_FDv16dts,MAHARASHTRA SALES,18.5474654,73.88632299999999,4.5,6,90.0,1,10,Low,243000,Medium,2453,cell_2453,0.0004971265052449,18.54697433922927,73.88640042145481,31,0.0,38318.34138264922,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,755.2811173613238,92232,PMC_16,Yerwada,PMC,507.0194535301998,3,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4305.3906352660215,0.0006303359340926,1.0,3.0,0.3325038613351639,3.0323186477815165,38318.34138264922,retail_electronics,3,2596050.0,38318.34138264922,0.3325038613351639,43.29443364028592
ChIJqynlEeLAwjsR047DDP5IKFY,S.K.Enterprises,18.5500826,73.8871413,4.0,6,80.0,1,10,Low,216000,Medium,2454,cell_2454,0.001367978497778,18.55123258441366,73.88640042145481,7,0.0,55955.668494622434,45.69610736899851,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,341.07137416803096,92232,PMC_16,Yerwada,PMC,510.4543223949936,1,13.902728484012188,1,232.9107544385026,45000.0,5000.0,57.69,Unknown,4643.127632370655,0.0006303359340926,0.8110887153834782,0.986287907021614,0.0750815170756821,0.6847171140151811,53510.44925987963,retail_electronics,1,2596050.0,43401.721549788555,0.07508151707568217,53.661047170564295
ChIJN1kpVBDBwjsRJzKSWLdQ25s,Phone Care Mobile Shoppee,18.54639,73.9039035,4.9,511,98.0,1,51,High,1349460,High,2689,cell_2689,0.0007456753419008,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,retail_electronics,1,9009000.0,15700.761556923497,0.665992452085543,72.10116699486238
ChIJAQAAAEfBwjsR3mqhFC7CcHg,Alpha & Omega Computers Pvt LTD,18.5468923,73.9216965,4.0,180,80.0,1,14,High,302400,Medium,2925,cell_2925,0.000641797838548,18.54697433922927,73.9223330328196,6,0.0,48408.05420626417,1198.0738310020886,23.88,East Pune,Grade B,Medium,Mundhwa,1294.8100056156989,88586,PMC_15,Vadgaon Sheri,PMC,1303.38038605545,1,252.33513066032904,1,1415.6533480790945,45000.0,5000.0,57.69,Unknown,7524.090428150889,0.0006303359340926,0.4139666814343171,0.7985083030232665,0.0669747505190543,0.6086056843770922,22022.94277994986,retail_electronics,1,2596050.0,9116.764538033696,0.06697475051905431,54.06875839558094
ChIJsfWgqm7BwjsRhOU81vNZRNQ,Websites and Software Solutions,18.552416,73.918353,5.0,2,100.0,1,10,Low,270000,Medium,2867,cell_2867,0.0012892436952427,18.55123258441366,73.91784145639899,2,0.0,31256.54332670925,723.0604041166168,34.97,East Pune,Grade A,High,Kalyani Nagar,1089.6791503789814,88586,PMC_15,Vadgaon Sheri,PMC,802.9880932155065,1,834.3328461943946,1,723.1395034955879,45000.0,5000.0,57.69,Unknown,7300.978025187893,0.0006303359340926,0.5803360656356519,0.5451573317648722,0.0223249168396847,0.2028685614590307,18140.13208825023,retail_electronics,1,2596050.0,10527.37288620618,0.022324916839684773,56.43020046732034
ChIJaXA4IuPAwjsRyn1Nx-m1VQk,Agarwal mobile and electronics,18.5457312,73.88651,4.5,872,90.0,1,80,High,1944000,High,2453,cell_2453,0.0012479593747063,18.54697433922927,73.88640042145481,31,0.0,38318.34138264922,0.0,25.56,East Pune,Grade B,Low,Sharamik vasahat yerawada,755.2811173613238,92232,PMC_16,Yerwada,PMC,507.0194535301998,3,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,4305.3906352660215,0.0006303359340926,1.0,3.0,0.3325038613351639,3.0323186477815165,38318.34138264922,retail_electronics,3,2596050.0,38318.34138264922,0.3325038613351639,43.29443364028592
ChIJCbWAeQbBwjsRMxPBE_YIVdk,Melody Pro Audio & Lighting,18.5392493,73.8983563,4.4,20,88.0,1,10,Medium,237600,Medium,2628,cell_2628,0.0017128358653875,18.538457530335,73.89987515071661,48,0.0,14412.900786754532,1051.7724448603046,43.59,Central Pune,Grade A,High,Koregaon Park,204.19975330482853,79703,PMC_22,Koregaon Park,PMC,204.19975330482853,1,643.9009972726926,1,606.2812154646249,45000.0,5000.0,57.69,Unknown,4975.16258277518,0.0006303359340926,0.6225559947862211,0.6083091388465888,0.5947734284970819,5.3509916056319184,7024.6097820734885,retail_electronics,1,2596050.0,4373.2129308637805,0.5947734284970819,36.17441761264306
ChIJQwGSKa_BwjsRJJB7dtCcPlw,ART STUDIO,18.527426,73.90024799999999,4.4,7,88.0,1,10,Low,237600,Medium,2625,cell_2625,0.0017838788057946,18.52568152099306,73.89987515071661,9,0.0,29452.31860232657,1766.829195834475,43.59,Central Pune,Grade A,High,Koregaon Park,1005.7728369385362,79703,PMC_22,Koregaon Park,PMC,1005.7728369385362,1,591.0852377420151,1,413.5199369637819,45000.0,5000.0,57.69,Unknown,4589.880346243145,0.0006303359340926,0.7074537640749404,0.6285018403031303,0.1115200178432028,1.0033109260559847,10644.791028903304,retail_electronics,1,2596050.0,7530.6974811888,0.11152001784320285,51.901899267583026
ChIJpXNZs_vBwjsRVloYdOY0USY,HLT SHOPEE OUTLET,18.5298133,73.90913809999999,3.8,39,76.0,0,10,Medium,205200,Medium,2744,cell_2744,0.0003072690293578,18.529940296879264,73.9088583035578,9,0.0,25152.681957440585,2347.205775594339,43.59,Central Pune,Grade A,High,Koregaon Park,1297.66161796718,79703,PMC_22,Koregaon Park,PMC,1297.66161796718,1,786.363404110074,1,1411.6219073273242,45000.0,5000.0,57.69,Unknown,5600.606331747142,0.0006303359340926,0.4146586979333955,0.5597965104408179,0.1115200178432028,1.0033109260559847,7514.531117518285,retail_electronics,1,2596050.0,3115.9656887701153,0.11152001784320285,51.901899267583026
ChIJ_TYxt2TBwjsRsrAFYa3gqPQ,Arcasonic Pvt Ltd,18.5325937,73.8967888,5.0,13,100.0,1,10,Low,270000,Medium,2568,cell_2568,0.0021334339340332,18.53419896666687,73.89538357429602,9,0.0,27832.843314599824,860.2273602971379,43.59,Central Pune,Grade A,High,Koregaon Park,0.0,79703,PMC_22,Koregaon Park,PMC,0.0,1,633.8182357978076,1,460.4254668410868,75000.0,8000.0,119.55,High,4357.561926119525,0.0005811922507699,0.6847319652422995,0.6120631892149809,0.1115200178432028,1.0033109260559847,14962.065341386024,retail_electronics,1,8966250.0,10245.004405290949,0.11152001784320285,107.55541787900071
ChIJUYik9tLBwjsRn5GszFRe0mE,A G ENTERPRISE,18.5248147,73.9024889,4.9,9,98.0,1,10,Low,264600,Medium,2684,cell_2684,0.0020682392006958,18.52568152099306,73.90436672713722,17,0.0,35882.00632089248,1971.7929870963865,43.59,Central Pune,Grade A,High,Koregaon Park,1210.4638376270086,79703,PMC_22,Koregaon Park,PMC,1210.4638376270086,1,286.8726632413102,1,912.4804905277998,45000.0,5000.0,57.69,Unknown,5059.918172654853,0.0006303359340926,0.5228811509204068,0.7770776616555444,0.2106489225927165,1.8951428603279712,12074.19442629188,retail_electronics,1,2596050.0,6313.368678056259,0.2106489225927165,47.652130129064616
ChIJGS6yGqXBwjsR6s3Uz_lpdD8,Swapnil Mobile Shopee & Service,18.5245015,73.9029652,4.8,259,96.0,1,25,High,648000,High,2684,cell_2684,0.0018321375113309,18.52568152099306,73.90436672713722,17,0.0,35882.00632089248,1971.7929870963865,43.59,Central Pune,Grade A,High,Koregaon Park,1210.4638376270086,79703,PMC_22,Koregaon Park,PMC,1210.4638376270086,1,286.8726632413102,1,912.4804905277998,45000.0,5000.0,57.69,Unknown,5059.918172654853,0.0006303359340926,0.5228811509204068,0.7770776616555444,0.2106489225927165,1.8951428603279712,12074.19442629188,retail_electronics,1,2596050.0,6313.368678056259,0.2106489225927165,47.652130129064616
ChIJYQAlRhlXVo4RCIVYY5MUO_w,Belleza Productions Pune,18.5374443,73.89981329999999,3.7,6,74.0,0,10,Low,199800,Low,2628,cell_2628,0.0010151163592937,18.538457530335,73.89987515071661,48,0.0,14412.900786754532,1051.7724448603046,43.59,Central Pune,Grade A,High,Koregaon Park,204.19975330482853,79703,PMC_22,Koregaon Park,PMC,204.19975330482853,1,643.9009972726926,1,606.2812154646249,45000.0,5000.0,57.69,Unknown,4975.16258277518,0.0006303359340926,0.6225559947862211,0.6083091388465888,0.5947734284970819,5.3509916056319184,7024.6097820734885,retail_electronics,1,2596050.0,4373.2129308637805,0.5947734284970819,36.17441761264306
ChIJ6w10cQDBwjsRzvxUHQbErGo,Apple Koregaon Park,18.5382947,73.90773639999999,3.2,218,64.0,0,14,High,241920,Medium,2746,cell_2746,0.0011336583749245,18.538457530335,73.9088583035578,5,0.0,7553.203315044049,1586.648367223259,51.83,East Pune,Premium,Low,kalyani nagar,695.8211512968746,80082,PMC_21,Kalyani Nagar,PMC,910.1756405487904,1,0.0,1,468.3923856977215,45000.0,5000.0,57.69,Unknown,5854.195439034459,0.0006303359340926,0.6810168792347966,1.0,0.0616659677856984,0.5550498434759441,2920.0734861199307,retail_electronics,1,2596050.0,1988.6193326536684,0.06166596778569843,54.339125252666065
ChIJKZJTXvTBwjsRWa1BAN2h4k8,Rahul Khan,18.5310508,73.9121897,5.0,1,100.0,1,10,Low,270000,Medium,2803,cell_2803,0.0016059996150185,18.529940296879264,73.9133498799784,9,0.0,11286.288487734822,1847.2057755943388,43.59,Central Pune,Grade A,High,Koregaon Park,1771.3185420540578,79703,PMC_22,Koregaon Park,PMC,1771.3185420540578,1,901.9142289690272,1,1364.9859637001557,45000.0,5000.0,57.69,Unknown,6066.258393765777,0.0006303359340926,0.4228354905055939,0.525786065832249,0.1115200178432028,1.0033109260559847,3963.9876346411497,retail_electronics,1,2596050.0,1676.1146558515993,0.11152001784320285,51.901899267583026
ChIJC7kDXlPBwjsRocnUyx5-wM4,Generic computer solutions,18.5224642,73.904116,4.8,4,96.0,1,10,Low,259200,Medium,2683,cell_2683,0.0010713138444755,18.521422639029137,73.90436672713722,27,0.0,27765.213710405867,1489.3668289484838,43.59,Central Pune,Grade A,High,Koregaon Park,1643.2174026401754,79703,PMC_22,Koregaon Park,PMC,1643.2174026401754,1,17.08583336137235,1,1059.3371412127335,45000.0,5000.0,57.69,Unknown,5027.070276666628,0.0006303359340926,0.4855931454774349,0.983201188335398,0.3345600535296085,3.009932778167954,11153.524417345105,retail_electronics,1,2596050.0,5416.075004977984,0.33456005352960855,43.2277287540737
ChIJZ-KtVrvBwjsRmP6qAZodcys,Net Zone Cyber Cafe,18.5221693,73.9062805,4.3,27,86.0,1,10,Medium,232200,Medium,2683,cell_2683,0.0020542709596642,18.521422639029137,73.90436672713722,27,0.0,27765.213710405867,1489.3668289484838,43.59,Central Pune,Grade A,High,Koregaon Park,1643.2174026401754,79703,PMC_22,Koregaon Park,PMC,1643.2174026401754,1,17.08583336137235,1,1059.3371412127335,45000.0,5000.0,57.69,Unknown,5027.070276666628,0.0006303359340926,0.4855931454774349,0.983201188335398,0.3345600535296085,3.009932778167954,11153.524417345105,retail_electronics,1,2596050.0,5416.075004977984,0.33456005352960855,43.2277287540737
ChIJnfYRNXvBwjsRlwCKDTHl6mM,Hi Tech Electronics,18.53108779999999,73.913922,5.0,2,100.0,1,10,Low,270000,Medium,2803,cell_2803,0.0012822186752638,18.529940296879264,73.9133498799784,9,0.0,11286.288487734822,1847.2057755943388,43.59,Central Pune,Grade A,High,Koregaon Park,1771.3185420540578,79703,PMC_22,Koregaon Park,PMC,1771.3185420540578,1,901.9142289690272,1,1364.9859637001557,45000.0,5000.0,57.69,Unknown,6066.258393765777,0.0006303359340926,0.4228354905055939,0.525786065832249,0.1115200178432028,1.0033109260559847,3963.9876346411497,retail_electronics,1,2596050.0,1676.1146558515993,0.11152001784320285,51.901899267583026
ChIJhYtL1obBwjsRsSxvjf2Z2dA,Swapnil Mobile Shopee & Service Branch 2,18.5196483,73.9067281,5.0,140,100.0,1,14,High,378000,Medium,2742,cell_2742,0.0027723719425846,18.521422639029137,73.9088583035578,20,0.0,19324.283821329347,1495.9077300334995,43.59,Central Pune,Grade A,High,Koregaon Park,1911.493430545561,79703,PMC_22,Koregaon Park,PMC,1911.493430545561,2,0.0,1,1511.230321982752,45000.0,5000.0,57.69,Unknown,5500.532912667943,0.0006303359340926,0.3982111840742852,2.0,0.2478222618737841,2.2295798356799663,7742.387103817328,retail_electronics,2,2596050.0,3083.105136172574,0.24782226187378412,46.232545902306775
ChIJXb6oI2XBwjsRbW6a4s9svfs,New Mobile Store,18.5196064,73.9067412,4.7,35,94.0,1,10,Medium,253800,Medium,2742,cell_2742,0.0027894178040298,18.521422639029137,73.9088583035578,20,0.0,19324.283821329347,1495.9077300334995,43.59,Central Pune,Grade A,High,Koregaon Park,1911.493430545561,79703,PMC_22,Koregaon Park,PMC,1911.493430545561,2,0.0,1,1511.230321982752,45000.0,5000.0,57.69,Unknown,5500.532912667943,0.0006303359340926,0.3982111840742852,2.0,0.2478222618737841,2.2295798356799663,7742.387103817328,retail_electronics,2,2596050.0,3083.105136172574,0.24782226187378412,46.232545902306775
ChIJ8eReCLzBwjsRkaAEijg4xtY,New Pooja Electronics,18.5191021,73.90649479999999,1.0,1,20.0,0,10,Low,54000,Low,2682,cell_2682,0.002878589689824,18.51716365100839,73.90436672713722,8,0.0,19018.29342963636,991.7377480813302,43.59,Central Pune,Grade A,High,Koregaon Park,2105.968699310686,79703,PMC_22,Koregaon Park,PMC,2105.968699310686,1,83.02593673002079,1,1382.6676071679992,45000.0,5000.0,57.69,Unknown,5038.713850784378,0.0006303359340926,0.4196976519056236,0.9233389211520632,0.0991289047495136,0.8918319342719865,9548.59315587956,retail_electronics,1,2596050.0,4007.522126524759,0.09912890474951365,52.487019266541154
ChIJ5WOribvBwjsR79Rdegi5w7w,BHAWANI ELECTRICALS AND ELECTRONIC,18.5187277,73.906532,3.7,3,74.0,0,10,Low,199800,Low,2682,cell_2682,0.002671077651148,18.51716365100839,73.90436672713722,8,0.0,19018.29342963636,991.7377480813302,43.59,Central Pune,Grade A,High,Koregaon Park,2105.968699310686,79703,PMC_22,Koregaon Park,PMC,2105.968699310686,1,83.02593673002079,1,1382.6676071679992,45000.0,5000.0,57.69,Unknown,5038.713850784378,0.0006303359340926,0.4196976519056236,0.9233389211520632,0.0991289047495136,0.8918319342719865,9548.59315587956,retail_electronics,1,2596050.0,4007.522126524759,0.09912890474951365,52.487019266541154
ChIJ55BphfXBwjsR_JCrTW67D24,A to Z Geyser repair Service,18.5186169,73.9063465,5.0,17,100.0,1,10,Low,270000,Medium,2682,cell_2682,0.0024558976403409,18.51716365100839,73.90436672713722,8,0.0,19018.29342963636,991.7377480813302,43.59,Central Pune,Grade A,High,Koregaon Park,2105.968699310686,79703,PMC_22,Koregaon Park,PMC,2105.968699310686,1,83.02593673002079,1,1382.6676071679992,45000.0,5000.0,57.69,Unknown,5038.713850784378,0.0006303359340926,0.4196976519056236,0.9233389211520632,0.0991289047495136,0.8918319342719865,9548.59315587956,retail_electronics,1,2596050.0,4007.522126524759,0.09912890474951365,52.487019266541154
ChIJJ9hihRnBwjsRkVNHnHDHCWY,Tech - Circuit Enterprises,18.5186304,73.90641219999999,5.0,8,100.0,1,10,Low,270000,Medium,2682,cell_2682,0.002517004536496,18.51716365100839,73.90436672713722,8,0.0,19018.29342963636,991.7377480813302,43.59,Central Pune,Grade A,High,Koregaon Park,2105.968699310686,79703,PMC_22,Koregaon Park,PMC,2105.968699310686,1,83.02593673002079,1,1382.6676071679992,45000.0,5000.0,57.69,Unknown,5038.713850784378,0.0006303359340926,0.4196976519056236,0.9233389211520632,0.0991289047495136,0.8918319342719865,9548.59315587956,retail_electronics,1,2596050.0,4007.522126524759,0.09912890474951365,52.487019266541154
ChIJRdMrDh3DwjsRmtsBPwNEUmg,Dji Drone Store,18.5295917,73.9181778,4.5,224,90.0,1,20,High,486000,Medium,2862,cell_2862,0.0004844035530111,18.529940296879264,73.91784145639899,2,0.0,18584.71684941896,1347.2057755943388,23.88,East Pune,Grade B,Medium,Mundhwa,1391.1193719203704,80082,PMC_21,Kalyani Nagar,PMC,2245.17931344013,1,1191.4479758445614,1,867.0648344984688,45000.0,5000.0,57.69,Unknown,6533.047653715442,0.0006303359340926,0.5356000399785903,0.4563192971143248,0.0246663871142793,0.2220199373903776,7917.80466913392,retail_electronics,1,2596050.0,4240.776497330796,0.024666387114279372,56.301251534628435
ChIJI3eT4GbBwjsRxdWWq2XuIDs,D photography Fast Foto,18.5458356,73.9047928,4.9,413,98.0,1,41,High,1084860,High,2689,cell_2689,0.0012158392643246,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,retail_electronics,1,9009000.0,15700.761556923497,0.665992452085543,72.10116699486238
ChIJHURf6qHBwjsRA5HQvPXMHUs,Laptop Store,18.5459288,73.9047794,4.9,1513,98.0,1,152,High,4021920,High,2689,cell_2689,0.0011240334388345,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,retail_electronics,1,9009000.0,15700.761556923497,0.665992452085543,72.10116699486238
ChIJR5njpxnBwjsRu8VnrhYcZdE,Kaizen IT Fixer - Computer Shop in Pune,18.5408953,73.8912385,4.4,10,88.0,1,10,Low,237600,Medium,2511,cell_2511,0.0018533666706622,18.542715987862756,73.89089199787541,3,0.0,9409.77711409985,95.964004772092,43.59,Central Pune,Grade A,High,Koregaon Park,594.2332087940053,79703,PMC_22,Koregaon Park,PMC,594.2332087940053,1,189.22539400186548,1,224.9035982040386,45000.0,5000.0,57.69,Unknown,4376.338107071589,0.0006303359340926,0.8163907767649685,0.8408834902481331,0.0371733392810676,0.3344369753519949,8585.845039734342,retail_electronics,1,2596050.0,7009.4047011723715,0.03717333928106762,55.62233217447403
ChIJcwIEGtXBwjsRyyY4jqx4d4g,Devil Acoustics Pvt. Ltd.,18.542204,73.8892521,5.0,2,100.0,1,10,Low,270000,Medium,2511,cell_2511,0.0017179629255065,18.542715987862756,73.89089199787541,3,0.0,9409.77711409985,95.964004772092,43.59,Central Pune,Grade A,High,Koregaon Park,594.2332087940053,79703,PMC_22,Koregaon Park,PMC,594.2332087940053,1,189.22539400186548,1,224.9035982040386,45000.0,5000.0,57.69,Unknown,4376.338107071589,0.0006303359340926,0.8163907767649685,0.8408834902481331,0.0371733392810676,0.3344369753519949,8585.845039734342,retail_electronics,1,2596050.0,7009.4047011723715,0.03717333928106762,55.62233217447403
ChIJdzpAKfzAwjsRnKbTKp-k1qA,Audio Lounge India,18.5382233,73.88635339999999,5.0,6,100.0,1,10,Low,270000,Medium,2451,cell_2451,0.0002389034680522,18.538457530335,73.88640042145481,8,0.0,19393.359952756084,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.4986716191845,79703,PMC_22,Koregaon Park,PMC,796.4986716191845,1,0.0,1,79.6230894003675,45000.0,5000.0,57.69,Unknown,3719.8039455566727,0.0006303359340926,0.926249178827223,1.0,0.0991289047495136,0.8918319342719865,19393.359952756084,retail_electronics,1,2596050.0,17963.083730941074,0.09912890474951365,52.487019266541154
ChIJ9bPFeRHBwjsRzGIXiXScE-0,Vardhman Hardware & Electrical,18.5487664,73.9059151,5.0,1,100.0,1,10,Low,270000,Medium,2689,cell_2689,0.0023683201490105,18.54697433922927,73.90436672713722,54,0.0,25081.58845190418,531.8995443823994,51.83,East Pune,Premium,Low,kalyani nagar,0.0,80082,PMC_21,Kalyani Nagar,PMC,0.0,1,598.6668894413534,1,42.80722712958232,75000.0,8000.0,120.12,High,5829.781399497581,0.0006910574525672,0.9589500091523024,0.6255211805565356,0.665992452085543,5.9945383095401965,16372.867622998134,retail_electronics,1,9009000.0,15700.761556923497,0.665992452085543,72.10116699486238
ChIJS07Fwr_BwjsRtByZ3mfV8lU,TRAVEL GEARS PUNE - GEARS ON RENT,18.5355194,73.884159,2.5,2,50.0,0,10,Low,135000,Low,2450,cell_2450,0.0026014446612076,18.53419896666687,73.88640042145481,8,0.0,17147.037667486817,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.3562973206863,79703,PMC_22,Koregaon Park,PMC,796.3562973206863,3,0.0,1,413.655796601437,45000.0,5000.0,57.69,Unknown,3487.091488810043,0.0006303359340926,0.7073857741071731,3.0,0.0991289047495136,0.8918319342719865,17147.037667486817,retail_electronics,3,2596050.0,12129.570514060017,0.09912890474951365,52.487019266541154
ChIJGx0iL0zBwjsROyTljxCANkA,RGB STUDIOS,18.5357552,73.88418,3.1,15,62.0,0,10,Low,167400,Low,2450,cell_2450,0.0027114818133479,18.53419896666687,73.88640042145481,8,0.0,17147.037667486817,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.3562973206863,79703,PMC_22,Koregaon Park,PMC,796.3562973206863,3,0.0,1,413.655796601437,45000.0,5000.0,57.69,Unknown,3487.091488810043,0.0006303359340926,0.7073857741071731,3.0,0.0991289047495136,0.8918319342719865,17147.037667486817,retail_electronics,3,2596050.0,12129.570514060017,0.09912890474951365,52.487019266541154
ChIJ3aPf02fBwjsRNrhFhgSlvUg,PHOTOGRAPHY STORE,18.535683,73.8841601,4.8,1282,96.0,1,126,High,3265920,High,2450,cell_2450,0.0026872653673763,18.53419896666687,73.88640042145481,8,0.0,17147.037667486817,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.3562973206863,79703,PMC_22,Koregaon Park,PMC,796.3562973206863,3,0.0,1,413.655796601437,45000.0,5000.0,57.69,Unknown,3487.091488810043,0.0006303359340926,0.7073857741071731,3.0,0.0991289047495136,0.8918319342719865,17147.037667486817,retail_electronics,3,2596050.0,12129.570514060017,0.09912890474951365,52.487019266541154
ChIJ34rK8NLBwjsRD5UFc14NiPw,DEF CENTER PVT LTD,18.5357486,73.8841705,4.5,141,90.0,1,13,High,315900,Medium,2450,cell_2450,0.0027154950122921,18.53419896666687,73.88640042145481,8,0.0,17147.037667486817,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,796.3562973206863,79703,PMC_22,Koregaon Park,PMC,796.3562973206863,3,0.0,1,413.655796601437,45000.0,5000.0,57.69,Unknown,3487.091488810043,0.0006303359340926,0.7073857741071731,3.0,0.0991289047495136,0.8918319342719865,17147.037667486817,retail_electronics,3,2596050.0,12129.570514060017,0.09912890474951365,52.487019266541154
ChIJAQBUzf7AwjsR0PWlfYyush0,SV Global Enterprises,18.5357638,73.883093,5.0,1,100.0,1,10,Low,270000,Medium,2391,cell_2391,0.0019623777270109,18.53419896666687,73.88190884503422,5,0.0,10736.691515917628,0.0,43.59,Central Pune,Grade A,High,Koregaon Park,1296.3562973206865,79703,PMC_22,Koregaon Park,PMC,1296.3562973206865,2,0.0,1,0.0,45000.0,5000.0,57.69,Unknown,3068.925310956696,0.0006303359340926,1.0,2.0,0.061955565468446,0.5573949589199916,10736.691515917628,retail_electronics,2,2596050.0,10736.691515917628,0.06195556546844603,54.32430685040197
ChIJSyFzFGfBwjsRJ0F9aMUO7TQ,Samsung Experience Store - The Corner Mobile Shopee - Mundhwa Kharadi Road,18.5503183,73.936728,4.2,157,84.0,1,13,High,294840,Medium,3103,cell_3103,0.0012972100122685,18.55123258441366,73.93580776208138,13,0.0,32485.90753910933,0.0,19.17,East Pune,Grade B,Low,kharadi,1040.4420222546903,92092,PMC_14,Kharadi,PMC,461.5806701295078,5,0.0,1,1571.525973513415,45000.0,5000.0,57.69,Unknown,9017.254832484545,0.0006303359340926,0.3888741588846267,5.0,0.1396468010140506,1.2733612819809583,32485.90753910933,retail_electronics,5,2596050.0,12632.929969874893,0.1396468010140506,50.62094672548354
ChIJRy8QqnvBwjsRvQbLMUr0CvA,SP Technologies World,18.5494091,73.9266828,4.9,92,98.0,1,10,Medium,264600,Medium,2985,cell_2985,0.001828990231651,18.55123258441366,73.92682460924019,3,0.0,57090.70221623619,822.8103336736344,23.88,East Pune,Grade B,Medium,Mundhwa,1545.229515193961,88586,PMC_15,Vadgaon Sheri,PMC,963.217660333946,1,614.2957062250935,1,1488.48851476578,45000.0,5000.0,57.69,Unknown,8149.273092847421,0.0006303359340926,0.4018503577839986,0.619465192246855,0.0334873752595271,0.3043028421885461,31320.155016445067,retail_electronics,1,2596050.0,12586.015499208748,0.033487375259527156,55.820710906616554
ChIJVTxMsdnDwjsRXv8ElS-V86w,Mega Byte Systems,18.5494381,73.9431713,3.9,202,78.0,0,16,High,336960,Medium,3221,cell_3221,0.0024172974182643,18.55123258441366,73.94479091492259,5,0.0,17313.13101133045,555.8036896402442,19.17,East Pune,Grade B,Low,kharadi,40.44202225469053,92092,PMC_14,Kharadi,PMC,38.41932987049222,1,152.81123860925436,1,1423.2230598605238,45000.0,5000.0,57.69,Unknown,9899.746380779805,0.0006303359340926,0.412673524185412,0.8674447008396577,0.0537103080823271,0.4897543392234456,11128.09484038044,retail_electronics,1,2596050.0,4592.2701152492955,0.053710308082327164,54.7493932226889
